,id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,accelerationAvg,accelerationDev,classifier
653,14278,34.63,0.02,0,3690,2016-04-09 15:58:19,653.0857142857,38.1038966351,1
654,14279,34.61,0.02,0,3690,2016-04-09 15:58:19,656.7714285714,33.7436433923,1
655,14280,34.67,0.02,0,3690,2016-04-09 15:58:19,651.7941176471,21.3097318444,1
656,14281,34.69,1.3,0,0,2016-04-09 15:58:46,651.7857142857,10.9751574764,1
657,14282,34.71,1.34,0,0,2016-04-09 15:58:46,659.9285714286,14.409641047,1
658,14283,34.67,1.32,0,0,2016-04-09 15:58:46,656.5333333333,22.8673469287,1
659,14284,34.69,1.1,0,147,2016-04-09 15:58:47,644.7,6.4969223483,1
660,14285,34.69,1.06,0,147,2016-04-09 15:58:47,656.3,17.7203273107,1
661,14286,34.69,1.02,0,147,2016-04-09 15:58:47,662.9,6.6850579653,1
662,14287,34.69,0.89,0,147,2016-04-09 15:58:47,676.2,11.2853887837,1
663,14288,34.71,0.8,0,147,2016-04-09 15:58:47,658.8,5.1341990612,1
664,14289,34.71,0.78,0,147,2016-04-09 15:58:47,653.2,4.9355850717,1
665,14290,34.71,0.77,0,147,2016-04-09 15:58:47,675.3,11.5935326799,1
666,14291,34.71,0.75,0,147,2016-04-09 15:58:47,648.2,11.9816526406,1
667,14292,34.71,0.75,0,657,2016-04-09 15:58:47,655.3333333333,12.3648246607,1
668,14293,34.69,0.78,0,657,2016-04-09 15:58:48,649.5,15.5300783428,1
669,14294,34.71,0.69,0,657,2016-04-09 15:58:48,663.5,9.2294817478,1
670,14295,34.71,0.69,0,657,2016-04-09 15:58:48,639.6666666667,13.7339805673,1
671,14296,34.69,0.66,0,657,2016-04-09 15:58:48,655.6,15.5940159463,1
672,14297,34.69,0.65,0,1284,2016-04-09 15:58:48,651.9,13.8018114753,1
673,14298,34.69,0.66,0,1284,2016-04-09 15:58:49,653.0322580645,9.5494768341,1
674,14299,34.7,0.64,0,1284,2016-04-09 15:58:49,663.3548387097,8.5290712995,1
675,14300,34.69,0.68,0,1284,2016-04-09 15:58:49,657.4516129032,20.9574664648,1
676,14301,34.71,0.67,0,1284,2016-04-09 15:58:49,662.2333333333,15.4654094317,1
677,14302,34.71,0.62,0,1938,2016-04-09 15:58:50,649.3333333333,14.2532647332,1
678,14303,34.71,0.63,0,1938,2016-04-09 15:58:50,653.6666666667,17.3691936741,1
679,14304,34.71,0.66,0,1938,2016-04-09 15:58:50,669.1333333333,9.3656583087,1
680,14305,34.74,0.63,0,1938,2016-04-09 15:58:50,661.7333333333,8.5748987684,1
681,14306,34.75,0.63,0,1938,2016-04-09 15:58:50,652.2,4.2300512211,1
682,14307,34.71,0.62,0,1938,2016-04-09 15:58:50,651.4375,8.6455823257,1
683,14308,34.71,0.61,0,3159,2016-04-09 15:58:52,653.8888888889,15.0513524268,1
684,14309,34.69,0.63,0,3159,2016-04-09 15:58:52,651.2777777778,10.2891828612,1
685,14310,34.71,0.65,0,3159,2016-04-09 15:58:52,644.4444444444,14.7769423323,1
686,14311,34.71,0.62,0,3159,2016-04-09 15:58:52,660.2222222222,17.1449881098,1
687,14312,34.67,0.63,0,3159,2016-04-09 15:58:52,661.3333333333,14.3022919686,1
688,14313,34.7,0.62,0,3159,2016-04-09 15:58:52,666.0666666667,14.326975334,1
689,14314,34.71,0.64,0,3321,2016-04-09 15:58:53,657.0555555556,10.9846975492,1
690,14315,34.71,0.63,0,3321,2016-04-09 15:58:53,660.9444444444,10.8677515932,1
691,14316,34.71,0.64,0,3321,2016-04-09 15:58:53,650.5,12.4398553046,1
692,14317,34.71,0.61,0,3321,2016-04-09 15:58:53,649.2941176471,9.4667511408,1
693,14318,34.71,0.61,0,3393,2016-04-09 15:58:54,652.5,8.3516465442,1
694,14319,34.69,0.61,0,3393,2016-04-09 15:58:54,666.9,8.1786306922,1
695,14320,34.71,0.6,0,3393,2016-04-09 15:58:54,657.8,11.1516814876,1
696,14321,34.71,0.61,0,3393,2016-04-09 15:58:54,646.55,6.0948748962,1
697,14322,34.75,0.61,0,3393,2016-04-09 15:58:54,666.45,6.399023363,1
698,14323,34.75,0.64,0,3393,2016-04-09 15:58:54,655.75,15.4333243341,1
699,14324,34.75,0.6,0,3393,2016-04-09 15:58:54,656.8095238095,10.4180203202,1
700,14325,34.75,0.66,0,3417,2016-04-09 15:58:55,647.1851851852,14.6970317916,1
701,14326,34.75,0.61,0,3417,2016-04-09 15:58:55,651.2407407407,11.0217548935,1
702,14327,34.75,0.6,0,3417,2016-04-09 15:58:55,660.8148148148,13.9018704764,1
703,14328,34.75,0.6,0,3444,2016-04-09 15:58:56,652.8255033557,11.0415515054,1
704,14329,34.8,0.61,0,3399,2016-04-09 15:58:57,647.275862069,11.3011947849,1
705,14330,34.77,0.6,0,3399,2016-04-09 15:58:57,661.0344827586,24.1767667879,1
706,14331,34.75,0.61,0,3399,2016-04-09 15:58:57,654.724137931,12.646102171,1
707,14332,34.75,0.61,0,3399,2016-04-09 15:58:57,643.3103448276,15.3220675842,1
708,14333,34.75,0.67,0,3399,2016-04-09 15:58:57,661.0967741935,10.5474498942,1
709,14334,34.75,0.79,0,3441,2016-04-09 15:58:58,648.8888888889,18.9450146542,1
710,14335,34.75,0.73,0,3441,2016-04-09 15:58:58,657.0740740741,16.9638524755,1
711,14336,34.77,0.73,0,3441,2016-04-09 15:58:58,645.962962963,26.9092872326,1
712,14337,34.77,0.72,0,3441,2016-04-09 15:58:58,649.5185185185,9.1017717867,1
713,14338,34.77,0.75,0,3441,2016-04-09 15:58:58,656.32,18.589717588,1
714,14339,34.81,0.72,0,3609,2016-04-09 15:59:00,659.875,18.3230558314,1
715,14340,34.81,0.74,0,3609,2016-04-09 15:59:00,637.5625,14.2169298286,1
716,14341,34.81,0.73,0,3609,2016-04-09 15:59:00,636.625,21.7021744302,1
717,14342,34.77,0.73,0,3609,2016-04-09 15:59:00,637.9375,24.973657997,1
718,14343,34.77,0.74,0,3609,2016-04-09 15:59:00,650.3125,8.1141754818,1
719,14344,34.81,0.72,0,3690,2016-04-09 15:59:00,656.8461538462,15.0784928539,1
720,14345,34.77,0.72,0,3690,2016-04-09 15:59:01,642.1052631579,14.8355715369,1
721,14346,34.81,0.72,0,3690,2016-04-09 15:59:01,654.5263157895,14.0426733886,1
722,14347,34.77,0.73,0,3690,2016-04-09 15:59:01,670.0526315789,24.1322533339,1
723,14348,34.77,0.72,0,3690,2016-04-09 15:59:01,656.5789473684,23.4191010423,1
724,14349,34.81,0.75,0,3690,2016-04-09 15:59:01,652.65,12.1666552511,1
725,14350,34.8,0.78,0,3759,2016-04-09 15:59:02,646.4,12.4795833264,1
726,14351,34.81,0.73,0,3759,2016-04-09 15:59:02,656.95,15.2920731099,1
727,14352,34.77,0.73,0,3759,2016-04-09 15:59:02,665.8,20.2721483815,1
728,14353,34.77,0.73,0,3759,2016-04-09 15:59:02,664.4,20.5703670361,1
729,14354,34.81,0.75,0,3759,2016-04-09 15:59:02,656.6666666667,11.1255461789,1
730,14355,34.83,0.76,0,3771,2016-04-09 15:59:04,653.5466666667,17.7728582082,1
731,14356,34.83,0.75,0,3771,2016-04-09 15:59:04,654.8533333333,15.0392316589,1
732,14357,34.84,0.75,0,3771,2016-04-09 15:59:05,651.4634146341,16.1579061083,1
733,14358,34.85,0.79,0,3771,2016-04-09 15:59:05,653.4691358025,16.1130929201,1
734,14359,34.91,0.75,0,3999,2016-04-09 15:59:09,655.7571428571,21.5104198765,1
735,14360,34.91,0.73,0,3999,2016-04-09 15:59:09,646.1549295775,19.2124137447,1
736,14361,34.91,0.75,0,4029,2016-04-09 15:59:10,654.3113772455,18.8472918341,1
737,14362,34.91,0.75,0,4008,2016-04-09 15:59:11,664.6666666667,20.8475951184,1
738,14363,34.93,0.75,0,4008,2016-04-09 15:59:11,647.4666666667,20.3651117792,1
739,14364,34.92,0.78,0,4008,2016-04-09 15:59:11,640.2727272727,16.071380034,1
740,14365,34.97,0.75,0,4032,2016-04-09 15:59:12,653,22.0193022869,1
741,14366,34.99,0.78,0,4005,2016-04-09 15:59:13,647.04,24.1850863137,1
742,14367,34.99,0.78,0,4005,2016-04-09 15:59:13,641.84,18.0968063481,1
743,14368,34.99,0.74,0,4005,2016-04-09 15:59:13,653.92,16.1788009444,1
744,14369,34.93,0.76,0,4005,2016-04-09 15:59:13,652.8,20.4626488999,1
745,14370,34.93,0.74,0,4005,2016-04-09 15:59:13,646.5652173913,13.4611391951,1
746,14371,34.99,0.67,0,3825,2016-04-09 15:59:16,659.92,17.8928365554,1
747,14372,34.99,0.02,0,3825,2016-04-09 15:59:16,631.8,20.2839838296,1
748,14373,35.01,0.02,0,3825,2016-04-09 15:59:16,661.48,21.1037816516,1
749,14374,35.01,0.02,0,3441,2016-04-09 15:59:16,645.1538461538,46.730563469,1
750,14375,35.05,0.02,0,3441,2016-04-09 15:59:17,650.4285714286,19.4852115561,1
751,14376,35.05,0.02,0,3441,2016-04-09 15:59:17,651.3714285714,10.4719645156,1
752,14377,35.05,0.02,0,3441,2016-04-09 15:59:17,649.3142857143,9.57309154,1
753,14378,35.05,0.02,0,2901,2016-04-09 15:59:18,657.56,8.1145794715,1
754,14379,35.05,0.02,0,2901,2016-04-09 15:59:18,654.04,4.9354229809,1
755,14380,35.07,0.02,0,2901,2016-04-09 15:59:18,658.64,1.2924395537,1
756,14381,35.05,0.02,0,2901,2016-04-09 15:59:18,656.4615384615,3.7645182472,1
757,14382,35.01,0.02,0,2169,2016-04-09 15:59:19,651.3611111111,0.8216777477,1
758,14383,35.05,0.02,0,2169,2016-04-09 15:59:19,654.1111111111,1.8675262571,1
759,14384,35.05,0.02,0,1407,2016-04-09 15:59:19,653.9459459459,1.8880269402,1
760,14385,35.05,0.02,0,1407,2016-04-09 15:59:20,650.0666666667,0.2494438258,1
761,14386,35.05,0.02,0,1407,2016-04-09 15:59:20,650.0666666667,0.4422166387,1
762,14387,35.05,0.02,0,1407,2016-04-09 15:59:20,654.4666666667,2.7535835237,1
763,14388,35.01,0.02,0,1407,2016-04-09 15:59:20,651.8,0.9092121131,1
764,14389,35.01,0.02,0,1407,2016-04-09 15:59:20,651.4,0.6110100927,1
765,14390,34.99,0.02,0,1407,2016-04-09 15:59:20,652.3333333333,2.4404006957,1
766,14391,35.01,0.02,0,714,2016-04-09 15:59:20,650.1764705882,0.7058823529,1
767,14392,35.05,0.02,0,714,2016-04-09 15:59:21,650.9230769231,0.266469355,1
768,14393,35.05,0.02,0,714,2016-04-09 15:59:21,651.4615384615,1.3367805536,1
769,14394,35.05,0.02,0,714,2016-04-09 15:59:21,651.6153846154,0.7378202344,1
770,14395,35.05,0.02,0,714,2016-04-09 15:59:21,650.7692307692,0.575639598,1
771,14396,35.05,0.02,0,714,2016-04-09 15:59:21,650.7692307692,0.4213250442,1
772,14397,35.07,0.02,0,714,2016-04-09 15:59:21,653,2.5419556372,1
773,14398,35.07,0.02,0,270,2016-04-09 15:59:21,651.9230769231,0.8284868934,1
774,14399,35.05,0.02,0,270,2016-04-09 15:59:22,651.1,0.5385164807,1
775,14400,35.07,0.02,0,270,2016-04-09 15:59:22,654.6,2.5961509971,1
776,14401,35.05,0.02,0,270,2016-04-09 15:59:22,654.9,0.8888194417,1
777,14402,35.05,0.02,0,270,2016-04-09 15:59:22,653.85,0.5722761571,1
778,14403,35.05,0.02,0,270,2016-04-09 15:59:22,651.5,1.0246950766,1
779,14404,35.09,0.02,0,48,2016-04-09 15:59:23,650.6774193548,1.5737175378,1
780,14405,35.07,0.02,0,48,2016-04-09 15:59:23,651.2258064516,0.9404761121,1
781,14406,35.07,0.02,0,48,2016-04-09 15:59:23,651.6875,2.1569292408,1
782,14407,35.07,0.02,0,0,2016-04-09 15:59:24,652.1515151515,1.2090871117,1
783,14408,35.13,0.02,0,0,2016-04-09 15:59:24,651.5454545455,1.5193880166,1
784,14409,35.07,0.02,0,0,2016-04-09 15:59:24,652.1515151515,1.3285036495,1
785,14410,35.07,0.02,0,0,2016-04-09 15:59:25,653.2857142857,2.5793528693,1
786,14411,35.13,0.02,0,0,2016-04-09 15:59:26,650.2941176471,0.4556450996,1
787,14412,35.07,0.02,0,0,2016-04-09 15:59:26,650.5294117647,1.6491583258,1
788,14413,35.07,0.02,0,0,2016-04-09 15:59:26,656.7058823529,0.4556450996,1
789,14414,35.07,0.02,0,0,2016-04-09 15:59:26,656.1176470588,0.5823232316,1
790,14415,35.05,0.02,0,0,2016-04-09 15:59:26,656.2352941176,0.5455069703,1
791,14416,35.07,0.02,0,0,2016-04-09 15:59:27,654.6875,0.768012858,1
792,14417,35.05,0.02,0,0,2016-04-09 15:59:27,655.875,0.3307189139,1
793,14418,35.05,0.02,0,0,2016-04-09 15:59:27,654.4375,0.7043392293,1
794,14419,35.05,0.02,0,0,2016-04-09 15:59:27,657.375,0.7806247498,1
795,14420,35.05,0.02,0,0,2016-04-09 15:59:27,655.5,0.8660254038,1
796,14421,35.07,0.02,0,0,2016-04-09 15:59:27,657.0769230769,0.8284868934,1
797,14422,34.97,1.05,0,33,2016-04-09 16:00:59,650.0208333333,9.9676342549,2
798,14423,34.97,1.11,0,33,2016-04-09 16:00:59,652.387755102,18.1060552804,2
799,14424,34.97,0.92,0,207,2016-04-09 16:01:00,657.9722222222,13.9592385002,2
800,14425,34.97,0.84,0,207,2016-04-09 16:01:00,652.1666666667,9.2330926563,2
801,14426,34.97,0.84,0,207,2016-04-09 16:01:00,660.5714285714,17.2200642346,2
802,14427,34.97,0.77,0,651,2016-04-09 16:01:01,658.8484848485,10.0276019434,2
803,14428,34.97,0.74,0,651,2016-04-09 16:01:01,656.6363636364,6.8791216045,2
804,14429,34.99,0.67,0,651,2016-04-09 16:01:01,649.0882352941,13.0730248695,2
805,14430,34.99,0.65,0,1269,2016-04-09 16:01:02,640.8823529412,8.4427647614,2
806,14431,34.97,0.69,0,1269,2016-04-09 16:01:02,633.6470588235,14.5599821286,2
807,14432,34.99,0.63,0,1269,2016-04-09 16:01:02,656.1764705882,6.7670072812,2
808,14433,34.99,0.64,0,1269,2016-04-09 16:01:02,652.8823529412,7.3314981451,2
809,14434,34.97,0.64,0,1269,2016-04-09 16:01:02,633.4117647059,11.8374223323,2
810,14435,34.99,0.73,0,1941,2016-04-09 16:01:02,656.4,11.1701984465,2
811,14436,34.99,0.65,0,1941,2016-04-09 16:01:03,646.6956521739,15.1153097815,2
812,14437,34.99,0.67,0,1941,2016-04-09 16:01:03,649.3043478261,14.9882121294,2
813,14438,34.98,0.74,0,1941,2016-04-09 16:01:03,669.9130434783,17.2750461988,2
814,14439,35.01,0.68,0,2640,2016-04-09 16:01:03,658.3043478261,28.047219164,2
815,14440,35.01,0.69,0,2640,2016-04-09 16:01:04,679.4347826087,25.6325643545,2
816,14441,34.99,0.68,0,2640,2016-04-09 16:01:04,666.6086956522,12.8595730893,2
817,14442,34.97,0.67,0,2640,2016-04-09 16:01:04,650.7826086957,15.1225616698,2
818,14443,34.97,0.72,0,3213,2016-04-09 16:01:04,656.0416666667,14.066743187,2
819,14444,34.99,0.67,0,3213,2016-04-09 16:01:05,664.4705882353,26.3396762834,2
820,14445,35.01,0.71,0,3213,2016-04-09 16:01:05,655,20.5455018692,2
821,14446,34.99,0.7,0,3213,2016-04-09 16:01:05,656.7647058824,12.4594845128,2
822,14447,34.97,0.67,0,3213,2016-04-09 16:01:05,652.9411764706,13.3128446964,2
823,14448,34.99,0.74,0,3213,2016-04-09 16:01:05,662.1764705882,14.8055446455,2
824,14449,35.01,0.72,0,3492,2016-04-09 16:01:05,641.4210526316,13.084003047,2
825,14450,35.01,0.67,0,3492,2016-04-09 16:01:06,656.9054054054,15.8038388417,2
826,14451,34.98,0.74,0,3492,2016-04-09 16:01:06,687.9054054054,37.1945829095,2
827,14452,34.99,0.74,0,3609,2016-04-09 16:01:07,701.75,41.3534587747,2
828,14453,34.99,0.68,0,3609,2016-04-09 16:01:07,656.1842105263,17.3809564015,2
829,14454,34.99,0.74,0,3645,2016-04-09 16:01:08,656,19.0520005092,2
830,14455,34.97,0.67,0,3645,2016-04-09 16:01:08,656.4468085106,15.6827707477,2
831,14456,34.99,0.67,0,3645,2016-04-09 16:01:08,656.3125,13.4677953065,2
832,14457,34.99,0.68,0,3624,2016-04-09 16:01:09,645.5892857143,17.6541949545,2
833,14458,34.99,0.68,0,3624,2016-04-09 16:01:09,648.9821428571,17.485188703,2
834,14459,34.97,0.67,0,3624,2016-04-09 16:01:09,659.2857142857,19.6047682663,2
835,14460,34.99,0.68,0,3636,2016-04-09 16:01:10,652.8219178082,17.0352917041,2
836,14461,34.97,0.67,0,3636,2016-04-09 16:01:10,649.5616438356,12.0125348931,2
837,14462,34.99,0.68,0,3669,2016-04-09 16:01:11,651.4305555556,17.6445036995,2
838,14463,35.01,0.72,0,3669,2016-04-09 16:01:11,647.4383561644,12.8947119897,2
839,14464,35.01,0.74,0,3672,2016-04-09 16:01:12,650.2181818182,13.5977149271,2
840,14465,35.05,0.73,0,3690,2016-04-09 16:01:12,649.4181818182,14.9662540514,2
841,14466,35.05,0.7,0,3690,2016-04-09 16:01:12,647.6909090909,12.0346057491,2
842,14467,35.05,0.68,0,3690,2016-04-09 16:01:13,641.8823529412,19.6734588392,2
843,14468,35.05,0.72,0,3690,2016-04-09 16:01:13,657.2352941176,14.7350299378,2
844,14469,35.05,0.67,0,3690,2016-04-09 16:01:13,653.4705882353,14.7134098382,2
845,14470,35.05,0.67,0,3690,2016-04-09 16:01:13,648.5882352941,18.0263167865,2
846,14471,35.05,0.69,0,3690,2016-04-09 16:01:13,658.1176470588,13.6807393718,2
847,14472,35.01,0.7,0,3690,2016-04-09 16:01:13,657.1764705882,12.9580104415,2
848,14473,35.04,0.67,0,3690,2016-04-09 16:01:13,668.9411764706,13.9599030345,2
849,14474,35.05,0.67,0,3639,2016-04-09 16:01:13,642.1666666667,16.3885122367,2
850,14475,35.01,0.68,0,3639,2016-04-09 16:01:14,650.3,14.5089627472,2
851,14476,35.05,0.74,0,3639,2016-04-09 16:01:14,633.15,8.0639630456,2
852,14477,35.01,0.68,0,3639,2016-04-09 16:01:14,658.65,18.5991263236,2
853,14478,35.01,0.67,0,3639,2016-04-09 16:01:14,650.45,15.0448496171,2
854,14479,35.01,0.68,0,3639,2016-04-09 16:01:14,647.65,8.8389761851,2
855,14480,35.03,0.68,0,3633,2016-04-09 16:01:14,652.55,13.040226225,2
856,14481,35.01,0.68,0,3633,2016-04-09 16:01:14,654.7058823529,21.2097777282,2
857,14482,35.05,0.68,0,3633,2016-04-09 16:01:15,651.978021978,19.5880531105,2
858,14483,35.07,0.73,0,3570,2016-04-09 16:01:16,647.0434782609,20.9585061301,2
859,14484,35.05,0.69,0,3570,2016-04-09 16:01:16,652.1304347826,22.7085587156,2
860,14485,35.02,0.65,0,3570,2016-04-09 16:01:16,642.2173913043,19.0330525362,2
861,14486,35.01,0.67,0,3570,2016-04-09 16:01:16,654.4782608696,15.0589264737,2
862,14487,35.05,0.67,0,3570,2016-04-09 16:01:16,660.7826086957,9.0022051489,2
863,14488,35.07,0.68,0,3540,2016-04-09 16:01:16,638.2272727273,11.3415239403,2
864,14489,35.07,0.66,0,3540,2016-04-09 16:01:17,652.0352941176,13.1430563719,2
865,14490,35.05,0.67,0,3540,2016-04-09 16:01:17,650.0235294118,17.3062222544,2
866,14491,35.02,0.72,0,3495,2016-04-09 16:01:18,650.7115384615,20.5317170574,2
867,14492,35.05,0.67,0,3495,2016-04-09 16:01:18,649.6538461538,13.1951107137,2
868,14493,35.07,0.67,0,3522,2016-04-09 16:01:18,656.2692307692,13.3504759129,2
869,14494,35.07,0.72,0,3522,2016-04-09 16:01:19,647.78,20.4580448724,2
870,14495,35.07,0.68,0,3522,2016-04-09 16:01:19,655.48,15.0787797915,2
871,14496,35.05,0.63,0,3453,2016-04-09 16:01:19,649.5306122449,14.1292893662,2
872,14497,35.07,0.52,0,3453,2016-04-09 16:01:20,657.5555555556,16.0746714345,2
873,14498,35.09,0.02,0,3453,2016-04-09 16:01:20,657.5925925926,22.1764961653,2
874,14499,35.09,0.02,0,3453,2016-04-09 16:01:20,650.5925925926,13.033459105,2
875,14500,35.09,0.02,0,3453,2016-04-09 16:01:20,634.8518518519,10.6517385251,2
876,14501,35.09,0.02,0,3453,2016-04-09 16:01:20,654.2307692308,9.2166558774,2
877,14502,35.13,0.02,0,3297,2016-04-09 16:01:21,652.4150943396,9.6532992938,2
878,14503,35.09,0.02,0,3297,2016-04-09 16:01:21,648.9433962264,9.9269313398,2
879,14504,35.09,0.02,0,2877,2016-04-09 16:01:22,648.4285714286,9.3786557498,2
880,14505,35.07,0.02,0,2877,2016-04-09 16:01:22,649.1020408163,7.7069936381,2
881,14506,35.07,0.02,0,2295,2016-04-09 16:01:23,646.1304347826,1.9405142265,2
882,14507,35.08,0.02,0,2295,2016-04-09 16:01:23,651.4347826087,1.6372322073,2
883,14508,35.09,0.02,0,2295,2016-04-09 16:01:23,650.2608695652,0.5289358722,2
884,14509,35.09,0.02,0,2295,2016-04-09 16:01:23,650.4166666667,0.7592027983,2
885,14510,35.15,0.02,0,1608,2016-04-09 16:01:24,650.2142857143,0.6738557951,2
886,14511,35.09,0.02,0,1608,2016-04-09 16:01:24,650.5,0.6813851439,2
887,14512,35.09,0.02,0,924,2016-04-09 16:01:24,650.1785714286,0.4670248868,2
888,14513,35.09,0.02,0,924,2016-04-09 16:01:24,651.1785714286,0.8041664464,2
889,14514,35.13,0.02,0,387,2016-04-09 16:01:25,651.2413793103,0.6245093199,2
890,14515,35.15,0.02,0,387,2016-04-09 16:01:26,650.88,1.1771151176,2
891,14516,35.15,0.02,0,387,2016-04-09 16:01:26,650.12,0.3249615362,2
892,14517,35.15,0.02,0,387,2016-04-09 16:01:26,650.4,1.4142135624,2
893,14518,35.14,0.02,0,387,2016-04-09 16:01:26,650.92,0.7959899497,2
894,14519,35.07,0.02,0,99,2016-04-09 16:01:27,651.1212121212,1.1216215469,2
895,14520,35.13,0.02,0,99,2016-04-09 16:01:27,650.5757575758,0.6527472493,2
896,14521,35.09,0.02,0,0,2016-04-09 16:01:27,650.625,0.8569568251,2
897,14522,35.13,0.02,0,0,2016-04-09 16:01:29,649.5294117647,1.7529016971,2
898,14523,35.15,0.02,0,0,2016-04-09 16:01:29,648.7058823529,2.294871671,2
899,14524,35.15,0.02,0,0,2016-04-09 16:01:29,650.8529411765,0.4292505741,2
900,14525,35.13,0.02,0,0,2016-04-09 16:01:30,650.5185185185,0.7388865683,2
901,14526,35.19,0.02,0,0,2016-04-09 16:01:30,650.4074074074,0.6241592425,2
902,14527,35.13,0.02,0,0,2016-04-09 16:01:30,650.3333333333,0.7200822998,2
903,14528,35.19,0.02,0,0,2016-04-09 16:01:30,650.3571428571,1.3151394743,2
904,14529,35.15,0.02,0,0,2016-04-09 16:01:31,651.7407407407,1.204700442,2
905,14530,35.07,1.06,0,147,2016-04-09 16:02:04,656.25,15.6091586363,2
906,14531,35.09,0.89,0,513,2016-04-09 16:02:05,656.8695652174,6.7198883779,2
907,14532,35.09,0.84,0,513,2016-04-09 16:02:05,638.652173913,10.3529399129,2
908,14533,35.13,0.77,0,513,2016-04-09 16:02:05,655.0869565217,18.1943924555,2
909,14534,35.07,0.73,0,513,2016-04-09 16:02:05,653.1739130435,6.9698242378,2
910,14535,35.09,0.7,0,513,2016-04-09 16:02:05,642.9565217391,11.7120460503,2
911,14536,35.13,0.68,0,1149,2016-04-09 16:02:05,664.2,9.0906545419,2
912,14537,35.08,0.64,0,1149,2016-04-09 16:02:06,655.2352941176,11.7899728671,2
913,14538,35.13,0.66,0,1149,2016-04-09 16:02:06,648.3921568627,13.5474162668,2
914,14539,35.09,0.61,0,1818,2016-04-09 16:02:07,648.7222222222,12.929175544,2
915,14540,35.13,0.68,0,1818,2016-04-09 16:02:07,646.6363636364,16.5346618146,2
916,14541,35.09,0.61,0,2991,2016-04-09 16:02:09,661.9756097561,13.8361276919,2
917,14542,35.09,0.65,0,2991,2016-04-09 16:02:09,638.9512195122,17.0164213651,2
918,14543,35.09,0.64,0,2991,2016-04-09 16:02:09,655.375,12.2468108093,2
919,14544,35.13,0.67,0,3297,2016-04-09 16:02:10,651.3666666667,15.7553870858,2
920,14545,35.09,0.69,0,3297,2016-04-09 16:02:10,655.0819672131,15.5966527325,2
921,14546,35.15,0.7,0,3351,2016-04-09 16:02:11,649.7661290323,15.3229265666,2
922,14547,35.13,0.72,0,3507,2016-04-09 16:02:12,650.46,18.3134304087,2
923,14548,35.13,0.67,0,3507,2016-04-09 16:02:13,650.75,23.1427634478,2
924,14549,35.13,0.67,0,3507,2016-04-09 16:02:13,655.95,10.7678920871,2
925,14550,35.13,0.74,0,3507,2016-04-09 16:02:13,652.2,26.0261407051,2
926,14551,35.13,0.76,0,3507,2016-04-09 16:02:13,647.55,19.5255601712,2
927,14552,35.15,0.75,0,3624,2016-04-09 16:02:13,664.65,7.9389860814,2
928,14553,35.15,0.73,0,3624,2016-04-09 16:02:13,647.85,11.7612711898,2
929,14554,35.15,0.74,0,3624,2016-04-09 16:02:14,659.0612244898,16.4483212508,2
930,14555,35.15,0.78,0,3624,2016-04-09 16:02:14,663.693877551,21.8923191093,2
931,14556,35.19,0.77,0,3624,2016-04-09 16:02:14,657.0416666667,16.2185058053,2
932,14557,35.19,0.76,0,3846,2016-04-09 16:02:16,656.256097561,20.0808190094,2
933,14558,35.19,0.78,0,3846,2016-04-09 16:02:16,657.1927710843,16.6012467461,2
934,14559,35.21,0.81,0,3927,2016-04-09 16:02:17,662.5666666667,13.1572117951,2
935,14560,35.21,0.75,0,3927,2016-04-09 16:02:17,657.3,17.1253223814,2
936,14561,35.21,0.75,0,3927,2016-04-09 16:02:17,653.2,10.9373976186,2
937,14562,35.19,0.75,0,3927,2016-04-09 16:02:17,650.5333333333,16.3538646469,2
938,14563,35.21,0.76,0,3984,2016-04-09 16:02:17,651.9375,11.8134920218,2
939,14564,35.23,0.77,0,4008,2016-04-09 16:02:20,651.04,15.5832730837,2
940,14565,35.23,0.78,0,4008,2016-04-09 16:02:20,658.88,17.7320500789,2
941,14566,35.23,0.77,0,3996,2016-04-09 16:02:20,657.74,18.0574749065,2
942,14567,35.19,0.76,0,3996,2016-04-09 16:02:21,660.8,14.9407719569,2
943,14568,35.21,0.75,0,3996,2016-04-09 16:02:21,649.7111111111,17.4249147579,2
944,14569,35.21,0.82,0,3957,2016-04-09 16:02:21,653.2954545455,20.0381222417,2
945,14570,35.27,0.79,0,3957,2016-04-09 16:02:22,665.0344827586,19.90924713,2
946,14571,35.21,0.77,0,3957,2016-04-09 16:02:22,665.8620689655,14.7711838246,2
947,14572,35.23,0.78,0,3957,2016-04-09 16:02:22,666.4137931034,13.6167170112,2
948,14573,35.23,0.76,0,3957,2016-04-09 16:02:22,641.3103448276,19.2212229118,2
949,14574,35.21,0.78,0,3903,2016-04-09 16:02:22,648.6451612903,12.9877073074,2
950,14575,35.21,0.75,0,3903,2016-04-09 16:02:23,653.9473684211,16.3061941224,2
951,14576,35.21,0.8,0,3903,2016-04-09 16:02:23,658.7631578947,14.6510897934,2
952,14577,35.23,0.75,0,3903,2016-04-09 16:02:23,656.1315789474,15.8332944549,2
953,14578,35.26,0.82,0,3903,2016-04-09 16:02:23,659.9743589744,20.0939934634,2
954,14579,35.23,0.77,0,3837,2016-04-09 16:02:24,656.3163841808,18.630556652,2
955,14580,35.27,0.76,0,3837,2016-04-09 16:02:25,671.0434782609,23.846389319,2
956,14581,35.27,0.77,0,3837,2016-04-09 16:02:25,652.1304347826,16.4774004594,2
957,14582,35.27,0.81,0,3837,2016-04-09 16:02:25,646.9130434783,20.9677040345,2
