current,temp,rpm,vibrAvg,vibrStd,classifier
34.93,0.74,4005,646.5652173913,13.4611391951,1
34.99,0.67,3825,659.92,17.8928365554,1
34.99,0.02,3825,631.8,20.2839838296,1
35.01,0.02,3825,661.48,21.1037816516,1
35.01,0.02,3441,645.1538461538,46.730563469,1
35.05,0.02,3441,650.4285714286,19.4852115561,1
35.05,0.02,3441,651.3714285714,10.4719645156,1
35.05,0.02,3441,649.3142857143,9.57309154,1
35.05,0.02,2901,657.56,8.1145794715,1
35.05,0.02,2901,654.04,4.9354229809,1
35.07,0.02,2901,658.64,1.2924395537,1
35.05,0.02,2901,656.4615384615,3.7645182472,1
35.01,0.02,2169,651.3611111111,0.8216777477,1
35.05,0.02,2169,654.1111111111,1.8675262571,1
35.05,0.02,1407,653.9459459459,1.8880269402,1
35.05,0.02,1407,650.0666666667,0.2494438258,1
35.05,0.02,1407,650.0666666667,0.4422166387,1
35.05,0.02,1407,654.4666666667,2.7535835237,1
35.01,0.02,1407,651.8,0.9092121131,1
35.01,0.02,1407,651.4,0.6110100927,1
34.99,0.02,1407,652.3333333333,2.4404006957,1
35.01,0.02,714,650.1764705882,0.7058823529,1
35.05,0.02,714,650.9230769231,0.266469355,1
35.05,0.02,714,651.4615384615,1.3367805536,1
35.05,0.02,714,651.6153846154,0.7378202344,1
35.05,0.02,714,650.7692307692,0.575639598,1
35.05,0.02,714,650.7692307692,0.4213250442,1
35.07,0.02,714,653,2.5419556372,1
35.07,0.02,270,651.9230769231,0.8284868934,1
35.05,0.02,270,651.1,0.5385164807,1
35.07,0.02,270,654.6,2.5961509971,1
35.05,0.02,270,654.9,0.8888194417,1
35.05,0.02,270,653.85,0.5722761571,1
35.05,0.02,270,651.5,1.0246950766,1
35.09,0.02,48,650.6774193548,1.5737175378,1
35.07,0.02,48,651.2258064516,0.9404761121,1
35.07,0.02,48,651.6875,2.1569292408,1
35.07,0.02,0,652.1515151515,1.2090871117,0
35.13,0.02,0,651.5454545455,1.5193880166,0
35.07,0.02,0,652.1515151515,1.3285036495,0
35.07,0.02,0,653.2857142857,2.5793528693,0
35.13,0.02,0,650.2941176471,0.4556450996,0
35.07,0.02,0,650.5294117647,1.6491583258,0
35.07,0.02,0,656.7058823529,0.4556450996,0
35.07,0.02,0,656.1176470588,0.5823232316,0
35.05,0.02,0,656.2352941176,0.5455069703,0
35.07,0.02,0,654.6875,0.768012858,0
35.05,0.02,0,655.875,0.3307189139,0
35.05,0.02,0,654.4375,0.7043392293,0
35.05,0.02,0,657.375,0.7806247498,0
35.05,0.02,0,655.5,0.8660254038,0
35.07,0.02,0,657.0769230769,0.8284868934,0
34.97,1.05,33,650.0208333333,9.9676342549,2
34.97,1.11,33,652.387755102,18.1060552804,2
34.97,0.92,207,657.9722222222,13.9592385002,2
34.97,0.84,207,652.1666666667,9.2330926563,2
34.97,0.84,207,660.5714285714,17.2200642346,2
34.97,0.77,651,658.8484848485,10.0276019434,2
34.97,0.74,651,656.6363636364,6.8791216045,2
34.99,0.67,651,649.0882352941,13.0730248695,2
34.99,0.65,1269,640.8823529412,8.4427647614,2
34.97,0.69,1269,633.6470588235,14.5599821286,2
34.99,0.63,1269,656.1764705882,6.7670072812,2
34.99,0.64,1269,652.8823529412,7.3314981451,2
34.97,0.64,1269,633.4117647059,11.8374223323,2
34.99,0.73,1941,656.4,11.1701984465,2
34.99,0.65,1941,646.6956521739,15.1153097815,2
34.99,0.67,1941,649.3043478261,14.9882121294,2
34.98,0.74,1941,669.9130434783,17.2750461988,2
35.01,0.68,2640,658.3043478261,28.047219164,2
35.01,0.69,2640,679.4347826087,25.6325643545,2
34.99,0.68,2640,666.6086956522,12.8595730893,2
34.97,0.67,2640,650.7826086957,15.1225616698,2
34.97,0.72,3213,656.0416666667,14.066743187,2
34.99,0.67,3213,664.4705882353,26.3396762834,2
35.01,0.71,3213,655,20.5455018692,2
34.99,0.7,3213,656.7647058824,12.4594845128,2
34.97,0.67,3213,652.9411764706,13.3128446964,2
34.99,0.74,3213,662.1764705882,14.8055446455,2
35.01,0.72,3492,641.4210526316,13.084003047,2
35.01,0.67,3492,656.9054054054,15.8038388417,2
34.98,0.74,3492,687.9054054054,37.1945829095,2
34.99,0.74,3609,701.75,41.3534587747,2
34.99,0.68,3609,656.1842105263,17.3809564015,2
34.99,0.74,3645,656,19.0520005092,2
34.97,0.67,3645,656.4468085106,15.6827707477,2
34.99,0.67,3645,656.3125,13.4677953065,2
34.99,0.68,3624,645.5892857143,17.6541949545,2
34.99,0.68,3624,648.9821428571,17.485188703,2
34.97,0.67,3624,659.2857142857,19.6047682663,2
34.99,0.68,3636,652.8219178082,17.0352917041,2
34.97,0.67,3636,649.5616438356,12.0125348931,2
34.99,0.68,3669,651.4305555556,17.6445036995,2
35.01,0.72,3669,647.4383561644,12.8947119897,2
35.01,0.74,3672,650.2181818182,13.5977149271,2
35.05,0.73,3690,649.4181818182,14.9662540514,2
35.05,0.7,3690,647.6909090909,12.0346057491,2
35.05,0.68,3690,641.8823529412,19.6734588392,2
35.05,0.72,3690,657.2352941176,14.7350299378,2
35.05,0.67,3690,653.4705882353,14.7134098382,2
35.05,0.67,3690,648.5882352941,18.0263167865,2
35.05,0.69,3690,658.1176470588,13.6807393718,2
35.01,0.7,3690,657.1764705882,12.9580104415,2
35.04,0.67,3690,668.9411764706,13.9599030345,2
35.05,0.67,3639,642.1666666667,16.3885122367,2
35.01,0.68,3639,650.3,14.5089627472,2
35.05,0.74,3639,633.15,8.0639630456,2
35.01,0.68,3639,658.65,18.5991263236,2
35.01,0.67,3639,650.45,15.0448496171,2
35.01,0.68,3639,647.65,8.8389761851,2
35.03,0.68,3633,652.55,13.040226225,2
35.01,0.68,3633,654.7058823529,21.2097777282,2
35.05,0.68,3633,651.978021978,19.5880531105,2
35.07,0.73,3570,647.0434782609,20.9585061301,2
35.05,0.69,3570,652.1304347826,22.7085587156,2
35.02,0.65,3570,642.2173913043,19.0330525362,2
35.01,0.67,3570,654.4782608696,15.0589264737,2
35.05,0.67,3570,660.7826086957,9.0022051489,2
35.07,0.68,3540,638.2272727273,11.3415239403,2
35.07,0.66,3540,652.0352941176,13.1430563719,2
35.05,0.67,3540,650.0235294118,17.3062222544,2
35.02,0.72,3495,650.7115384615,20.5317170574,2
35.05,0.67,3495,649.6538461538,13.1951107137,2
35.07,0.67,3522,656.2692307692,13.3504759129,2
35.07,0.72,3522,647.78,20.4580448724,2
35.07,0.68,3522,655.48,15.0787797915,2
35.05,0.63,3453,649.5306122449,14.1292893662,2
35.07,0.52,3453,657.5555555556,16.0746714345,2
35.09,0.02,3453,657.5925925926,22.1764961653,2
35.09,0.02,3453,650.5925925926,13.033459105,2
35.09,0.02,3453,634.8518518519,10.6517385251,2
35.09,0.02,3453,654.2307692308,9.2166558774,2
35.13,0.02,3297,652.4150943396,9.6532992938,2
35.09,0.02,3297,648.9433962264,9.9269313398,2
35.09,0.02,2877,648.4285714286,9.3786557498,2
35.07,0.02,2877,649.1020408163,7.7069936381,2
35.07,0.02,2295,646.1304347826,1.9405142265,2
35.08,0.02,2295,651.4347826087,1.6372322073,2
35.09,0.02,2295,650.2608695652,0.5289358722,2
35.09,0.02,2295,650.4166666667,0.7592027983,2
35.15,0.02,1608,650.2142857143,0.6738557951,2
35.09,0.02,1608,650.5,0.6813851439,2
35.09,0.02,924,650.1785714286,0.4670248868,2
35.09,0.02,924,651.1785714286,0.8041664464,2
35.13,0.02,387,651.2413793103,0.6245093199,2
35.15,0.02,387,650.88,1.1771151176,2
35.15,0.02,387,650.12,0.3249615362,2
35.15,0.02,387,650.4,1.4142135624,2
35.14,0.02,387,650.92,0.7959899497,2
35.07,0.02,99,651.1212121212,1.1216215469,2
35.13,0.02,99,650.5757575758,0.6527472493,2
35.09,0.02,0,650.625,0.8569568251,0
35.13,0.02,0,649.5294117647,1.7529016971,0
35.15,0.02,0,648.7058823529,2.294871671,0
35.15,0.02,0,650.8529411765,0.4292505741,0
35.13,0.02,0,650.5185185185,0.7388865683,0
35.19,0.02,0,650.4074074074,0.6241592425,0
35.13,0.02,0,650.3333333333,0.7200822998,0
35.19,0.02,0,650.3571428571,1.3151394743,0
35.15,0.02,0,651.7407407407,1.204700442,0
35.07,1.06,147,656.25,15.6091586363,2
35.09,0.89,513,656.8695652174,6.7198883779,2
35.09,0.84,513,638.652173913,10.3529399129,2
35.13,0.77,513,655.0869565217,18.1943924555,2
35.07,0.73,513,653.1739130435,6.9698242378,2
35.09,0.7,513,642.9565217391,11.7120460503,2
35.13,0.68,1149,664.2,9.0906545419,2
35.08,0.64,1149,655.2352941176,11.7899728671,2
35.13,0.66,1149,648.3921568627,13.5474162668,2
35.09,0.61,1818,648.7222222222,12.929175544,2
35.13,0.68,1818,646.6363636364,16.5346618146,2
35.09,0.61,2991,661.9756097561,13.8361276919,2
35.09,0.65,2991,638.9512195122,17.0164213651,2
35.09,0.64,2991,655.375,12.2468108093,2
35.13,0.67,3297,651.3666666667,15.7553870858,2
35.09,0.69,3297,655.0819672131,15.5966527325,2
35.15,0.7,3351,649.7661290323,15.3229265666,2
35.13,0.72,3507,650.46,18.3134304087,2
35.13,0.67,3507,650.75,23.1427634478,2
35.13,0.67,3507,655.95,10.7678920871,2
35.13,0.74,3507,652.2,26.0261407051,2
35.13,0.76,3507,647.55,19.5255601712,2
35.15,0.75,3624,664.65,7.9389860814,2
35.15,0.73,3624,647.85,11.7612711898,2
35.15,0.74,3624,659.0612244898,16.4483212508,2
35.15,0.78,3624,663.693877551,21.8923191093,2
35.19,0.77,3624,657.0416666667,16.2185058053,2
35.19,0.76,3846,656.256097561,20.0808190094,2
35.19,0.78,3846,657.1927710843,16.6012467461,2
35.21,0.81,3927,662.5666666667,13.1572117951,2
35.21,0.75,3927,657.3,17.1253223814,2
35.21,0.75,3927,653.2,10.9373976186,2
35.19,0.75,3927,650.5333333333,16.3538646469,2
35.21,0.76,3984,651.9375,11.8134920218,2
35.23,0.77,4008,651.04,15.5832730837,2
35.23,0.78,4008,658.88,17.7320500789,2
35.23,0.77,3996,657.74,18.0574749065,2
35.19,0.76,3996,660.8,14.9407719569,2
35.21,0.75,3996,649.7111111111,17.4249147579,2
35.21,0.82,3957,653.2954545455,20.0381222417,2
35.27,0.79,3957,665.0344827586,19.90924713,2
35.21,0.77,3957,665.8620689655,14.7711838246,2
35.23,0.78,3957,666.4137931034,13.6167170112,2
35.23,0.76,3957,641.3103448276,19.2212229118,2
35.21,0.78,3903,648.6451612903,12.9877073074,2
35.21,0.75,3903,653.9473684211,16.3061941224,2
35.21,0.8,3903,658.7631578947,14.6510897934,2
35.23,0.75,3903,656.1315789474,15.8332944549,2
35.26,0.82,3903,659.9743589744,20.0939934634,2
35.23,0.77,3837,656.3163841808,18.630556652,2
35.27,0.76,3837,671.0434782609,23.846389319,2
35.27,0.77,3837,652.1304347826,16.4774004594,2
35.27,0.81,3837,646.9130434783,20.9677040345,2
35.23,0.76,3837,657.347826087,19.9010786154,2
35.23,0.75,3837,661.8695652174,13.5335471999,2
35.26,0.76,3822,667.32,18.8927922764,2
35.23,0.74,3822,662.7093023256,20.4142370971,2
35.27,0.74,3822,662.6117647059,19.1692732795,2
35.27,0.74,3867,665.9607843137,15.9250213585,2
35.27,0.73,3891,656.3529411765,22.6766041043,2
35.27,0.73,3891,711.0961538462,44.3410122778,2
35.27,0.73,3891,663.3636363636,15.1013107635,2
35.27,0.73,3891,662.7727272727,17.3910421513,2
35.27,0.73,3891,658.1363636364,23.3983205585,2
35.27,0.77,3891,664.7727272727,21.9046110094,2
35.27,0.72,3891,655.7272727273,14.8696818398,2
35.27,0.69,3843,658.0434782609,21.760511225,2
35.27,0.34,3843,663.5217391304,53.9491463971,2
35.27,0.02,3843,649.0434782609,56.385689104,2
35.27,0.02,3843,659.8260869565,58.0147298941,2
35.29,0.02,3552,660.347826087,47.3043877877,2
35.29,0.02,3552,649,43.4697486491,2
35.29,0.02,3552,654.5,53.1708462307,2
35.29,0.02,3552,660.5555555556,54.7156510437,2
35.29,0.02,3552,650.1111111111,18.4808876918,2
35.29,0.02,3552,660.1111111111,10.4450354443,2
35.29,0.02,3552,655.9444444444,6.859480238,2
35.29,0.02,3018,647.625,23.7299257268,2
35.29,0.02,3018,652.3529411765,19.0013658223,2
35.37,1.09,105,635.6428571429,19.6054188677,2
35.37,1,105,664.7857142857,9.4655659511,2
35.37,0.86,105,662,13.0219594751,2
35.43,0.84,105,655.6428571429,13.3609620208,2
35.43,0.8,105,656.7857142857,10.6111704715,2
35.41,0.82,597,659.6428571429,16.490720953,2
35.37,0.77,597,655.7857142857,7.7291523415,2
35.37,0.75,597,643,8.0249610591,2
35.37,0.73,597,664.1333333333,8.5234317554,2
35.37,0.74,597,653.1333333333,11.2063474077,2
35.37,0.75,597,648.4666666667,11.2182391171,2
35.37,0.75,597,666.5333333333,3.7214095299,2
35.37,0.75,597,647.1333333333,9.6392715262,2
35.37,0.76,1308,677.5,13.0958008537,2
35.37,0.73,1308,708.3009708738,42.1837945582,2
35.37,0.66,2763,666.4375,64.0956012044,2
35.37,0.74,2763,651.2291666667,30.9396183338,2
35.37,0.78,3390,662.875,19.3483687943,2
35.45,0.8,3390,650.6666666667,19.4547908981,2
35.45,0.88,3390,663.4,8.1877957962,2
35.45,0.81,3390,658.6666666667,19.7843934004,2
35.45,0.81,3390,652.1333333333,13.1902320761,2
35.43,0.87,3390,680,25.804392391,2
35.44,0.79,3717,655.4615384615,15.4153539075,2
35.37,0.85,3717,655.7142857143,22.8730301929,2
35.43,0.83,3717,669.3142857143,19.2469239525,2
35.38,0.85,3717,695.6176470588,29.5475834643,2
35.39,0.8,3840,666.2,14.5003448235,2
35.37,0.82,3840,717.55,46.1968343071,2
35.37,0.83,3840,717.2,38.2826331383,2
35.44,0.91,3840,661.85,22.5239317172,2
35.37,0.85,3840,686.95,30.9184006702,2
35.37,0.82,3942,663.95,12.0352606951,2
35.39,0.9,4050,663,23.6323186862,2
35.45,0.87,4050,684.9189189189,31.5837611186,2
35.43,0.85,4050,679.1081081081,22.5781331474,2
35.43,0.89,4167,731.1944444444,21.7176572356,2
35.45,0.87,4167,732.9047619048,13.0124656787,2
35.45,0.81,4167,664.2380952381,36.7085104469,2
35.45,0.82,4167,738.2380952381,18.2545617571,2
35.45,0.84,4167,732.2857142857,22.9225255343,2
35.43,0.85,4167,690.8095238095,33.1182859109,2
35.45,0.84,4185,665.9047619048,13.783719734,2
35.45,0.85,4185,717.9090909091,38.5686036833,2
35.43,0.82,4185,707.4496644295,38.2665389504,2
35.51,0.7,348,649.65,7.0304694011,2
35.51,0.7,348,672,9.4339811321,2
35.51,0.69,969,675.2,17.8538511252,2
35.51,0.78,969,652.2222222222,25.6899845979,2
35.47,0.81,969,701.6543209877,34.3306940711,2
35.51,0.78,2580,663.9285714286,30.6535113014,2
35.51,0.79,3324,698.7605633803,39.05123568,2
35.53,0.85,3324,683.3636363636,34.2617537291,2
35.53,0.8,3324,719.6363636364,31.6953473135,2
35.53,0.79,3324,731.4545454545,17.2645913853,2
35.53,0.82,3324,706.0454545455,36.3949013321,2
35.53,0.82,3324,717.2272727273,27.0973528029,2
35.51,0.8,3861,689.8260869565,35.8664820809,2
35.52,0.79,4182,665.3066666667,21.2881646826,2
35.53,0.81,4137,670.3947368421,17.2680713483,2
35.53,0.79,4137,718.7631578947,34.5729086292,2
35.53,0.84,4137,689.3157894737,21.7632056259,2
35.51,0.89,4137,668.4102564103,25.1505395249,2
35.51,0.81,4212,661.5602409639,20.3601455705,2
