,vibration
60967,696
60968,738
60969,738
60970,738
60971,738
60972,698
60973,679
60974,680
60975,684
60976,703
60977,725
60978,719
60979,692
60980,665
60981,646
60982,627
60983,601
60984,610
60985,672
60986,719
60987,709
60988,681
60989,661
60990,637
60991,605
60992,587
60993,614
60994,664
60995,678
60996,656
60997,656
60998,685
60999,712
61000,720
61001,720
61002,720
61003,703
61004,666
61005,642
61006,659
61007,704
61008,737
61009,738
61010,712
61011,684
61012,677
61013,674
61014,667
61015,662
61016,660
61017,647
61018,721
61019,694
61020,695
61021,700
61022,699
61023,688
61024,672
61025,677
61026,672
61027,630
61028,612
61029,642
61030,679
61031,692
61032,691
61033,706
61034,707
61035,646
61036,597
61037,629
61038,691
61039,707
61040,691
61041,696
61042,702
61043,679
61044,647
61045,650
61046,696
61047,729
61048,725
61049,717
61050,711
61051,688
61052,663
61053,669
61054,678
61055,674
61056,676
61057,696
61058,721
61059,738
61060,738
61061,708
61062,640
61063,588
61064,597
61065,626
61066,618
61067,599
61068,671
61069,662
61070,668
61071,675
61072,668
61073,665
61074,679
61075,692
61076,693
61077,681
61078,672
61079,679
61080,678
61081,664
61082,663
61083,672
61084,676
61085,681
61086,683
61087,688
61088,703
61089,713
61090,706
61091,684
61092,648
61093,622
61094,620
61095,624
61096,631
61097,648
61098,650
61099,627
61100,617
61101,640
61102,668
61103,672
61104,651
61105,644
61106,672
61107,709
61108,725
61109,732
61110,733
61111,699
61112,654
61113,653
61114,695
61115,738
61116,738
61117,715
61118,738
61119,738
61120,703
61121,655
61122,648
61123,671
61124,690
61125,698
61126,690
61127,671
61128,673
61129,706
61130,738
61131,738
61132,738
61133,695
61134,628
61135,576
61136,559
61137,573
61138,603
61139,629
61140,640
61141,630
61142,620
61143,633
61144,652
61145,637
61146,612
61147,619
61148,655
61149,698
61150,724
61151,738
61152,738
61153,728
61154,692
61155,697
61156,729
61157,738
61158,738
61159,720
61160,689
61161,656
61162,636
61163,630
61164,641
61165,660
61166,682
61167,695
61168,655
61169,663
61170,695
61171,736
61172,738
61173,738
61174,709
61175,686
61176,684
61177,687
61178,694
61179,693
61180,695
61181,702
61182,691
61183,642
61184,589
61185,566
61186,569
61187,592
61188,628
61189,661
61190,668
61191,637
61192,600
61193,585
61194,605
61195,652
61196,685
61197,689
61198,688
61199,700
61200,721
61201,732
61202,729
61203,728
61204,721
61205,705
61206,694
61207,695
61208,691
61209,681
61210,681
61211,690
61212,695
61213,694
61214,680
61215,670
61216,667
61217,645
61218,674
61219,674
61220,676
61221,687
61222,712
61223,729
61224,720
61225,700
61226,688
61227,680
61228,677
61229,686
61230,705
61231,719
61232,711
61233,687
61234,661
61235,644
61236,636
61237,637
61238,648
61239,658
61240,649
61241,632
61242,613
61243,589
61244,580
61245,590
61246,614
61247,647
61248,671
61249,681
61250,694
61251,714
61252,713
61253,697
61254,699
61255,715
61256,721
61257,722
61258,719
61259,702
61260,676
61261,673
61262,702
61263,734
61264,738
61265,719
61266,686
61267,676
61268,673
61269,668
61270,642
61271,599
61272,567
61273,580
61274,616
61275,636
61276,630
61277,627
61278,635
61279,662
61280,698
61281,722
61282,729
61283,713
61284,689
61285,691
61286,715
61287,735
61288,738
61289,729
61290,686
61291,657
61292,657
61293,661
61294,680
61295,705
61296,701
61297,679
61298,666
61299,664
61300,668
61301,675
61302,680
61303,671
61304,654
61305,642
61306,642
61307,657
61308,669
61309,680
61310,686
61311,676
61312,664
61313,666
61314,668
61315,678
61316,695
61317,703
61318,675
61319,671
61320,656
61321,653
61322,646
61323,612
61324,584
61325,596
61326,633
61327,652
61328,646
61329,632
61330,608
61331,584
61332,586
61333,612
61334,643
61335,667
61336,678
61337,668
61338,665
61339,682
61340,689
61341,693
61342,715
61343,738
61344,738
61345,738
61346,738
61347,713
61348,705
61349,689
61350,669
61351,648
61352,643
61353,662
61354,679
61355,686
61356,684
61357,668
61358,636
61359,609
61360,619
61361,659
61362,693
61363,701
61364,678
61365,635
61366,623
61367,662
61368,700
61369,734
61370,738
61371,738
61372,738
61373,729
61374,700
61375,685
61376,689
61377,702
61378,700
61379,683
61380,672
61381,663
61382,662
61383,677
61384,682
61385,658
61386,628
61387,633
61388,643
61389,627
61390,603
61391,608
61392,662
61393,710
61394,698
61395,684
61396,702
61397,713
61398,686
61399,653
61400,665
61401,705
61402,724
61403,724
61404,735
61405,738
61406,738
61407,691
61408,675
61409,705
61410,724
61411,692
61412,662
61413,675
61414,719
61415,738
61416,723
61417,687
61418,633
61419,583
61420,592
61421,652
61422,701
61423,711
61424,696
61425,679
61426,660
61427,642
61428,631
61429,622
61430,599
61431,580
61432,601
61433,627
61434,632
61435,633
61436,650
61437,678
61438,694
61439,690
61440,696
61441,707
61442,688
61443,675
61444,706
61445,738
61446,738
61447,738
61448,715
61449,682
61450,649
61451,621
61452,642
61453,682
61454,685
61455,658
61456,652
61457,672
61458,655
61459,599
61460,569
61461,595
61462,635
61463,667
61464,701
61465,724
61466,693
61467,627
61468,659
61469,676
61470,702
61471,731
61472,731
61473,695
61474,669
61475,660
61476,652
61477,635
61478,623
61479,634
61480,647
61481,644
61482,651
61483,669
61484,675
61485,655
61486,607
61487,574
61488,578
61489,597
61490,625
61491,673
61492,718
61493,738
61494,725
61495,697
61496,687
61497,691
61498,693
61499,694
61500,696
61501,699
61502,702
61503,699
61504,685
61505,666
61506,656
61507,656
61508,656
61509,662
61510,689
61511,716
61512,711
61513,687
61514,666
61515,663
61516,672
61517,667
61518,624
61519,638
61520,636
61521,631
61522,634
61523,621
61524,597
61525,605
61526,631
61527,655
61528,685
61529,697
61530,682
61531,669
61532,677
61533,700
61534,717
61535,729
61536,738
61537,734
61538,709
61539,694
61540,687
61541,688
61542,696
61543,697
61544,683
61545,669
61546,668
61547,672
61548,667
61549,646
61550,632
61551,648
61552,676
61553,683
61554,669
61555,660
61556,662
61557,650
61558,631
61559,631
61560,655
61561,687
61562,705
61563,717
61564,731
61565,730
61566,711
61567,685
61568,653
61569,660
61570,671
61571,685
61572,682
61573,672
61574,692
61575,708
61576,698
61577,706
61578,734
61579,738
61580,720
61581,692
61582,693
61583,720
61584,728
61585,706
61586,688
61587,683
61588,686
61589,678
61590,656
61591,647
61592,656
61593,676
61594,706
61595,714
61596,676
61597,632
61598,612
61599,603
61600,600
61601,608
61602,628
61603,646
61604,635
61605,606
61606,587
61607,582
61608,602
61609,646
61610,681
61611,697
61612,694
61613,686
61614,698
61615,716
61616,724
61617,738
61618,728
61619,724
61620,708
61621,666
61622,650
61623,679
61624,711
61625,707
61626,679
61627,657
61628,634
61629,589
61630,558
61631,580
61632,616
61633,616
61634,627
61635,667
61636,671
61637,636
61638,619
61639,647
61640,697
61641,716
61642,707
61643,735
61644,738
61645,738
61646,711
61647,701
61648,698
61649,688
61650,670
61651,687
61652,738
61653,738
61654,722
61655,666
61656,661
61657,661
61658,639
61659,629
61660,647
61661,651
61662,619
61663,620
61664,699
61665,738
61666,727
61667,656
61668,726
61669,695
61670,683
61671,690
61672,701
61673,700
61674,687
61675,680
61676,681
61677,683
61678,686
61679,702
61680,720
61681,704
61682,651
61683,604
61684,607
61685,638
61686,644
61687,620
61688,595
61689,572
61690,573
61691,614
61692,678
61693,709
61694,686
61695,644
61696,627
61697,653
61698,697
61699,722
61700,736
61701,738
61702,730
61703,714
61704,706
61705,719
61706,738
61707,738
61708,702
61709,672
61710,673
61711,678
61712,671
61713,650
61714,630
61715,634
61716,645
61717,630
61718,652
61719,630
61720,644
61721,674
61722,696
61723,705
61724,701
61725,683
61726,663
61727,657
61728,664
61729,668
61730,658
61731,638
61732,627
61733,632
61734,651
61735,655
61736,643
61737,634
61738,622
61739,604
61740,607
61741,617
61742,619
61743,626
61744,646
61745,653
61746,658
61747,684
61748,717
61749,729
61750,738
61751,738
61752,738
61753,734
61754,713
61755,699
61756,704
61757,705
61758,686
61759,670
61760,663
61761,663
61762,678
61763,703
61764,719
61765,706
61766,671
61767,642
61768,709
61769,669
61770,630
61771,624
61772,629
61773,641
61774,653
61775,667
61776,683
61777,674
61778,639
61779,629
61780,678
61781,734
61782,738
61783,725
61784,703
61785,659
61786,619
61787,611
61788,648
61789,712
61790,738
61791,712
61792,682
61793,684
61794,683
61795,674
61796,686
61797,706
61798,703
61799,671
61800,649
61801,665
61802,697
61803,697
61804,676
61805,665
61806,656
61807,628
61808,601
61809,605
61810,640
61811,665
61812,653
61813,615
61814,600
61815,625
61816,659
61817,673
61818,634
61819,658
61820,656
61821,672
61822,694
61823,688
61824,677
61825,678
61826,673
61827,665
61828,669
61829,682
61830,690
61831,669
61832,633
61833,628
61834,661
61835,688
61836,686
61837,675
61838,672
61839,672
61840,667
61841,670
61842,692
61843,733
61844,738
61845,733
61846,706
61847,694
61848,683
61849,669
61850,672
61851,695
61852,708
61853,682
61854,656
61855,671
61856,693
61857,688
61858,685
61859,688
61860,678
61861,653
61862,633
61863,642
61864,657
61865,644
61866,615
61867,589
61868,738
61869,725
61870,678
61871,646
61872,660
61873,688
61874,707
61875,723
61876,713
61877,672
61878,645
61879,644
61880,654
61881,672
61882,691
61883,695
61884,680
61885,651
61886,627
61887,625
61888,638
61889,652
61890,656
61891,653
61892,665
61893,685
61894,703
61895,717
61896,712
61897,702
61898,698
61899,691
61900,688
61901,697
61902,704
61903,698
61904,684
61905,682
61906,686
61907,688
61908,688
61909,693
61910,683
61911,660
61912,658
61913,671
61914,674
61915,676
61916,680
61917,683
61918,673
61919,679
61920,686
61921,678
61922,664
61923,654
61924,646
61925,635
61926,626
61927,632
61928,643
61929,639
61930,641
61931,659
61932,677
61933,690
61934,689
61935,673
61936,662
61937,671
61938,701
61939,717
61940,713
61941,712
61942,707
61943,698
61944,696
61945,701
61946,703
61947,688
61948,662
61949,664
61950,694
61951,709
61952,709
61953,715
61954,716
61955,691
61956,642
61957,614
61958,616
61959,613
61960,590
61961,580
61962,596
61963,603
61964,605
61965,613
61966,624
61967,642
61968,704
61969,692
61970,679
61971,662
61972,658
61973,667
61974,681
61975,689
61976,686
61977,669
61978,645
61979,631
61980,647
61981,682
61982,687
61983,659
61984,636
61985,637
61986,639
61987,634
61988,644
61989,662
61990,663
61991,657
61992,676
61993,717
61994,733
61995,714
61996,686
61997,677
61998,688
61999,697
62000,692
62001,682
62002,672
62003,672
62004,691
62005,707
62006,719
62007,730
62008,721
62009,693
62010,666
62011,669
62012,676
62013,659
62014,637
62015,632
62016,641
62017,630
62018,717
62019,733
62020,738
62021,738
62022,718
62023,693
62024,667
62025,644
62026,622
62027,620
62028,653
62029,686
62030,696
62031,687
62032,675
62033,647
62034,613
62035,613
62036,641
62037,650
62038,644
62039,653
62040,667
62041,663
62042,649
62043,656
62044,686
62045,699
62046,703
62047,713
62048,717
62049,710
62050,703
62051,710
62052,715
62053,693
62054,675
62055,678
62056,680
62057,683
62058,706
62059,737
62060,738
62061,738
62062,709
62063,666
62064,638
62065,644
62066,655
62067,640
62068,647
62069,687
62070,700
62071,682
62072,669
62073,680
62074,703
62075,718
62076,730
62077,738
62078,724
62079,686
62080,663
62081,660
62082,671
62083,692
62084,721
62085,737
62086,728
62087,700
62088,663
62089,654
62090,679
62091,708
62092,700
62093,652
62094,612
62095,621
62096,641
62097,627
62098,606
62099,614
62100,628
62101,617
62102,619
62103,653
62104,659
62105,617
62106,591
62107,625
62108,679
62109,706
62110,728
62111,738
62112,738
62113,738
62114,738
62115,735
62116,736
62117,738
62118,697
62119,683
62120,656
62121,644
62122,663
62123,677
62124,671
62125,662
62126,648
62127,639
62128,633
62129,629
62130,627
62131,618
62132,604
62133,599
62134,625
62135,656
62136,676
62137,697
62138,706
62139,699
62140,703
62141,716
62142,725
62143,727
62144,734
62145,734
62146,719
62147,713
62148,708
62149,691
62150,675
62151,673
62152,672
62153,653
62154,648
62155,672
62156,688
62157,693
62158,703
62159,695
62160,660
62161,619
62162,616
62163,660
62164,707
62165,725
62166,722
62167,728
62168,655
62169,654
62170,643
62171,614
62172,605
62173,616
62174,598
62175,585
62176,632
62177,700
62178,738
62179,738
62180,710
62181,692
62182,693
62183,698
62184,701
62185,715
62186,717
62187,697
62188,680
62189,687
62190,705
62191,706
62192,669
62193,634
62194,634
62195,645
62196,650
62197,663
62198,665
62199,641
62200,615
62201,620
62202,657
62203,680
62204,679
62205,690
62206,711
62207,709
62208,692
62209,683
62210,676
62211,648
62212,617
62213,631
62214,675
62215,701
62216,703
62217,702
62218,686
62219,658
62220,636
62221,673
62222,720
62223,715
62224,692
62225,675
62226,646
62227,637
62228,655
62229,690
62230,723
62231,695
62232,611
62233,571
62234,593
62235,604
62236,596
62237,618
62238,640
62239,629
62240,627
62241,669
62242,731
62243,738
62244,703
62245,668
62246,700
62247,722
62248,717
62249,719
62250,724
62251,719
62252,685
62253,679
62254,722
62255,738
62256,698
62257,654
62258,657
62259,709
62260,718
62261,669
62262,656
62263,673
62264,668
62265,652
62266,642
62267,635
62268,624
62269,652
62270,699
62271,734
62272,738
62273,728
62274,685
62275,669
62276,674
62277,678
62278,675
62279,656
62280,639
62281,635
62282,630
62283,641
62284,683
62285,722
62286,709
62287,657
62288,619
62289,606
62290,598
62291,594
62292,618
62293,667
62294,693
62295,672
62296,660
62297,691
62298,715
62299,705
62300,704
62301,729
62302,738
62303,731
62304,709
62305,717
62306,723
62307,708
62308,686
62309,690
62310,713
62311,703
62312,661
62313,647
62314,674
62315,699
62316,686
62317,655
62318,683
62319,678
62320,685
62321,701
62322,693
62323,671
62324,676
62325,702
62326,690
62327,635
62328,593
62329,594
62330,604
62331,596
62332,620
62333,674
62334,693
62335,666
62336,631
62337,635
62338,661
62339,665
62340,665
62341,680
62342,673
62343,650
62344,662
62345,722
62346,738
62347,738
62348,738
62349,726
62350,703
62351,694
62352,696
62353,690
62354,689
62355,694
62356,665
62357,649
62358,682
62359,698
62360,652
62361,588
62362,576
62363,624
62364,665
62365,681
62366,697
62367,697
62368,687
62369,705
62370,704
62371,681
62372,650
62373,638
62374,667
62375,731
62376,738
62377,738
62378,695
62379,664
62380,684
62381,723
62382,738
62383,712
62384,661
62385,654
62386,678
62387,675
62388,688
62389,699
62390,681
62391,653
62392,648
62393,665
62394,705
62395,720
62396,706
62397,693
62398,670
62399,630
62400,598
62401,594
62402,588
62403,569
62404,602
62405,673
62406,707
62407,687
62408,642
62409,633
62410,661
62411,687
62412,703
62413,705
62414,705
62415,700
62416,698
62417,734
62418,722
62419,715
62420,693
62421,686
62422,687
62423,681
62424,677
62425,697
62426,731
62427,722
62428,662
62429,621
62430,624
62431,630
62432,624
62433,641
62434,664
62435,658
62436,633
62437,639
62438,693
62439,738
62440,725
62441,688
62442,685
62443,687
62444,675
62445,668
62446,676
62447,697
62448,710
62449,716
62450,720
62451,707
62452,687
62453,685
62454,676
62455,681
62456,688
62457,680
62458,694
62459,694
62460,673
62461,668
62462,665
62463,664
62464,670
62465,664
62466,681
62467,722
62468,655
62469,674
62470,683
62471,669
62472,681
62473,717
62474,736
62475,736
62476,723
62477,718
62478,713
62479,702
62480,693
62481,696
62482,719
62483,711
62484,672
62485,676
62486,687
62487,667
62488,644
62489,652
62490,678
62491,680
62492,659
62493,664
62494,699
62495,713
62496,685
62497,673
62498,689
62499,685
62500,660
62501,640
62502,640
62503,644
62504,652
62505,684
62506,721
62507,719
62508,695
62509,672
62510,668
62511,697
62512,714
62513,709
62514,705
62515,688
62516,663
62517,678
62518,738
62519,738
62520,690
62521,669
62522,694
62523,717
62524,685
62525,651
62526,664
62527,681
62528,684
62529,686
62530,691
62531,685
62532,669
62533,649
62534,643
62535,647
62536,627
62537,619
62538,650
62539,674
62540,682
62541,668
62542,644
62543,636
62544,649
62545,690
62546,716
62547,687
62548,653
62549,640
62550,657
62551,704
62552,727
62553,726
62554,717
62555,684
62556,662
62557,697
62558,738
62559,738
62560,738
62561,678
62562,644
62563,666
62564,674
62565,659
62566,662
62567,635
62568,678
62569,688
62570,700
62571,724
62572,734
62573,711
62574,694
62575,701
62576,713
62577,696
62578,664
62579,670
62580,687
62581,686
62582,675
62583,667
62584,667
62585,664
62586,666
62587,680
62588,690
62589,668
62590,632
62591,648
62592,696
62593,700
62594,669
62595,640
62596,626
62597,636
62598,668
62599,702
62600,706
62601,678
62602,661
62603,662
62604,686
62605,717
62606,727
62607,709
62608,673
62609,671
62610,697
62611,722
62612,738
62613,738
62614,739
62615,677
62616,651
62617,667
62618,721
62619,687
62620,667
62621,664
62622,663
62623,641
62624,619
62625,621
62626,622
62627,603
62628,597
62629,618
62630,635
62631,638
62632,650
62633,665
62634,670
62635,667
62636,666
62637,689
62638,712
62639,715
62640,710
62641,706
62642,705
62643,703
62644,696
62645,697
62646,706
62647,692
62648,666
62649,675
62650,702
62651,703
62652,691
62653,691
62654,679
62655,655
62656,657
62657,671
62658,679
62659,674
62660,670
62661,685
62662,684
62663,663
62664,662
62665,665
62666,662
62667,673
62668,695
62669,738
62670,738
62671,738
62672,704
62673,681
62674,687
62675,683
62676,672
62677,675
62678,667
62679,661
62680,641
62681,607
62682,593
62683,603
62684,611
62685,611
62686,625
62687,662
62688,681
62689,666
62690,645
62691,637
62692,638
62693,648
62694,658
62695,678
62696,705
62697,701
62698,683
62699,688
62700,713
62701,727
62702,711
62703,687
62704,677
62705,675
62706,670
62707,665
62708,647
62709,642
62710,667
62711,686
62712,692
62713,709
62714,706
62715,688
62716,683
62717,668
62718,712
62719,692
62720,679
62721,676
62722,691
62723,716
62724,708
62725,681
62726,680
62727,678
62728,668
62729,670
62730,674
62731,683
62732,699
62733,697
62734,676
62735,635
62736,591
62737,583
62738,604
62739,629
62740,642
62741,636
62742,637
62743,651
62744,655
62745,656
62746,674
62747,677
62748,662
62749,674
62750,725
62751,738
62752,730
62753,681
62754,671
62755,687
62756,705
62757,722
62758,734
62759,738
62760,710
62761,688
62762,685
62763,685
62764,697
62765,691
62766,677
62767,668
62768,661
62769,662
62770,695
62771,718
62772,723
62773,714
62774,710
62775,716
62776,728
62777,738
62778,738
62779,738
62780,697
62781,656
62782,668
62783,684
62784,677
62785,667
62786,683
62787,713
62788,725
62789,710
62790,671
62791,620
62792,584
62793,588
62794,611
62795,626
62796,615
62797,580
62798,562
62799,602
62800,650
62801,668
62802,678
62803,683
62804,690
62805,712
62806,738
62807,738
62808,719
62809,681
62810,673
62811,697
62812,730
62813,738
62814,732
62815,700
62816,694
62817,710
62818,736
62819,728
62820,681
62821,628
62822,621
62823,663
62824,696
62825,699
62826,689
62827,684
62828,672
62829,658
62830,654
62831,651
62832,640
62833,630
62834,624
62835,629
62836,654
62837,679
62838,695
62839,699
62840,690
62841,692
62842,697
62843,690
62844,678
62845,670
62846,688
62847,721
62848,719
62849,682
62850,652
62851,658
62852,684
62853,701
62854,689
62855,669
62856,681
62857,704
62858,726
62859,722
62860,672
62861,611
62862,581
62863,608
62864,661
62865,669
62866,626
62867,571
62868,678
62869,689
62870,718
62871,709
62872,686
62873,672
62874,674
62875,689
62876,711
62877,737
62878,738
62879,719
62880,718
62881,714
62882,702
62883,707
62884,718
62885,689
62886,634
62887,610
62888,619
62889,637
62890,639
62891,644
62892,680
62893,681
62894,600
62895,548
62896,598
62897,676
62898,674
62899,634
62900,621
62901,634
62902,648
62903,664
62904,706
62905,738
62906,738
62907,713
62908,701
62909,721
62910,722
62911,703
62912,697
62913,688
62914,669
62915,646
62916,654
62917,682
62918,676
62919,696
62920,699
62921,701
62922,709
62923,697
62924,679
62925,682
62926,701
62927,699
62928,679
62929,674
62930,678
62931,675
62932,694
62933,722
62934,717
62935,673
62936,637
62937,662
62938,702
62939,693
62940,678
62941,673
62942,649
62943,621
62944,598
62945,584
62946,577
62947,572
62948,600
62949,652
62950,668
62951,650
62952,630
62953,654
62954,699
62955,706
62956,699
62957,714
62958,737
62959,738
62960,738
62961,738
62962,727
62963,709
62964,694
62965,669
62966,646
62967,638
62968,674
62969,680
62970,698
62971,702
62972,690
62973,665
62974,638
62975,614
62976,592
62977,608
62978,645
62979,651
62980,648
62981,675
62982,715
62983,733
62984,693
62985,610
62986,561
62987,588
62988,644
62989,689
62990,704
62991,700
62992,680
62993,651
62994,679
62995,738
62996,738
62997,702
62998,648
62999,664
63000,708
63001,707
63002,674
63003,661
63004,663
63005,662
63006,688
63007,738
63008,738
63009,738
63010,674
63011,644
63012,667
63013,666
63014,630
63015,598
63016,582
63017,569
63018,738
63019,738
63020,721
63021,673
63022,671
63023,726
63024,738
63025,738
63026,666
63027,616
63028,617
63029,647
63030,669
63031,663
63032,650
63033,643
63034,625
63035,609
63036,638
63037,678
63038,640
63039,563
63040,521
63041,532
63042,583
63043,650
63044,702
63045,707
63046,666
63047,638
63048,659
63049,707
63050,738
63051,738
63052,729
63053,697
63054,662
63055,673
63056,714
63057,738
63058,738
63059,726
63060,734
63061,736
63062,720
63063,712
63064,679
63065,628
63066,628
63067,662
63068,734
63069,710
63070,687
63071,691
63072,698
63073,697
63074,693
63075,696
63076,692
63077,657
63078,623
63079,638
63080,679
63081,697
63082,690
63083,688
63084,701
63085,696
63086,675
63087,675
63088,674
63089,650
63090,628
63091,629
63092,649
63093,637
63094,593
63095,586
63096,613
63097,618
63098,629
63099,659
63100,654
63101,626
63102,618
63103,639
63104,681
63105,722
63106,735
63107,713
63108,709
63109,732
63110,726
63111,696
63112,697
63113,726
63114,738
63115,720
63116,693
63117,702
63118,676
63119,691
63120,694
63121,663
63122,654
63123,692
63124,709
63125,716
63126,737
63127,738
63128,718
63129,690
63130,671
63131,674
63132,668
63133,629
63134,615
63135,641
63136,659
63137,656
63138,643
63139,638
63140,652
63141,651
63142,629
63143,629
63144,637
63145,626
63146,619
63147,648
63148,682
63149,708
63150,704
63151,672
63152,683
63153,730
63154,739
63155,738
63156,733
63157,729
63158,715
63159,701
63160,685
63161,689
63162,684
63163,658
63164,663
63165,679
63166,684
63167,685
63168,547
63169,581
63170,618
63171,631
63172,651
63173,677
63174,689
63175,726
63176,738
63177,689
63178,655
63179,705
63180,738
63181,738
63182,738
63183,688
63184,650
63185,657
63186,684
63187,721
63188,724
63189,678
63190,644
63191,652
63192,686
63193,720
63194,703
63195,641
63196,605
63197,622
63198,667
63199,681
63200,641
63201,597
63202,595
63203,650
63204,720
63205,728
63206,685
63207,657
63208,669
63209,700
63210,719
63211,704
63212,691
63213,685
63214,692
63215,720
63216,733
63217,703
63218,690
63219,660
63220,592
63221,571
63222,597
63223,601
63224,598
63225,596
63226,620
63227,674
63228,715
63229,738
63230,723
63231,638
63232,573
63233,632
63234,737
63235,738
63236,738
63237,738
63238,697
63239,676
63240,693
63241,738
63242,738
63243,704
63244,632
63245,641
63246,691
63247,718
63248,690
63249,630
63250,598
63251,615
63252,661
63253,698
63254,704
63255,671
63256,618
63257,609
63258,658
63259,689
63260,674
63261,654
63262,646
63263,636
63264,649
63265,703
63266,738
63267,738
63268,607
63269,650
63270,656
63271,658
63272,665
63273,635
63274,626
63275,668
63276,702
63277,710
63278,708
63279,676
63280,670
63281,715
63282,736
63283,690
63284,649
63285,695
63286,738
63287,738
63288,707
63289,685
63290,690
63291,688
63292,695
63293,727
63294,738
63295,734
63296,651
63297,602
63298,663
63299,725
63300,668
63301,572
63302,562
63303,603
63304,611
63305,610
63306,617
63307,607
63308,596
63309,588
63310,614
63311,682
63312,712
63313,689
63314,693
63315,706
63316,698
63317,715
63318,681
63319,660
63320,664
63321,673
63322,672
63323,644
63324,621
63325,643
63326,689
63327,711
63328,694
63329,680
63330,671
63331,652
63332,673
63333,726
63334,738
63335,722
63336,681
63337,689
63338,723
63339,724
63340,680
63341,628
63342,626
63343,677
63344,724
63345,711
63346,659
63347,633
63348,655
63349,696
63350,727
63351,728
63352,690
63353,641
63354,617
63355,630
63356,668
63357,692
63358,672
63359,627
63360,611
63361,630
63362,644
63363,638
63364,629
63365,617
63366,612
63367,622
63368,726
63369,664
63370,656
63371,733
63372,738
63373,677
63374,662
63375,712
63376,721
63377,630
63378,553
63379,618
63380,727
63381,723
63382,634
63383,620
63384,693
63385,728
63386,707
63387,690
63388,674
63389,656
63390,609
63391,602
63392,684
63393,720
63394,660
63395,640
63396,688
63397,728
63398,721
63399,694
63400,704
63401,704
63402,656
63403,643
63404,684
63405,680
63406,638
63407,629
63408,677
63409,726
63410,727
63411,684
63412,657
63413,660
63414,671
63415,665
63416,635
63417,621
63418,634
63419,618
63420,639
63421,690
63422,738
63423,738
63424,722
63425,715
63426,718
63427,709
63428,710
63429,731
63430,725
63431,686
63432,680
63433,716
63434,735
63435,706
63436,664
63437,653
63438,662
63439,652
63440,623
63441,615
63442,637
63443,643
63444,611
63445,610
63446,669
63447,706
63448,682
63449,658
63450,662
63451,670
63452,700
63453,733
63454,709
63455,633
63456,606
63457,651
63458,711
63459,736
63460,707
63461,659
63462,660
63463,697
63464,735
63465,738
63466,704
63467,635
63468,717
63469,738
63470,721
63471,687
63472,686
63473,698
63474,697
63475,687
63476,683
63477,686
63478,693
63479,704
63480,722
63481,717
63482,690
63483,679
63484,680
63485,672
63486,657
63487,650
63488,651
63489,659
63490,657
63491,649
63492,655
63493,673
63494,700
63495,708
63496,671
63497,611
63498,601
63499,653
63500,706
63501,715
63502,687
63503,663
63504,669
63505,679
63506,676
63507,688
63508,706
63509,704
63510,709
63511,738
63512,738
63513,716
63514,679
63515,673
63516,682
63517,665
63518,655
63519,676
63520,734
63521,738
63522,738
63523,723
63524,680
63525,663
63526,691
63527,717
63528,698
63529,676
63530,688
63531,696
63532,681
63533,680
63534,673
63535,637
63536,603
63537,594
63538,601
63539,602
63540,570
63541,548
63542,581
63543,642
63544,648
63545,622
63546,650
63547,698
63548,705
63549,702
63550,723
63551,738
63552,738
63553,738
63554,739
63555,738
63556,738
63557,738
63558,735
63559,686
63560,666
63561,656
63562,643
63563,633
63564,608
63565,581
63566,604
63567,647
63568,702
63569,671
63570,658
63571,668
63572,690
63573,704
63574,713
63575,716
63576,693
63577,660
63578,668
63579,725
63580,738
63581,710
63582,641
63583,626
63584,646
63585,662
63586,651
63587,642
63588,659
63589,665
63590,655
63591,639
63592,638
63593,653
63594,657
63595,665
63596,696
63597,738
63598,738
63599,722
63600,677
63601,687
63602,738
63603,731
63604,664
63605,644
63606,701
63607,738
63608,738
63609,721
63610,663
63611,617
63612,633
63613,694
63614,714
63615,692
63616,647
63617,616
63618,698
63619,674
63620,633
63621,619
63622,659
63623,700
63624,696
63625,669
63626,662
63627,681
63628,696
63629,695
63630,696
63631,694
63632,696
63633,714
63634,727
63635,721
63636,706
63637,704
63638,710
63639,729
63640,725
63641,670
63642,631
63643,651
63644,680
63645,670
63646,624
63647,598
63648,613
63649,630
63650,639
63651,645
63652,645
63653,623
63654,601
63655,611
63656,650
63657,693
63658,701
63659,669
63660,671
63661,716
63662,726
63663,703
63664,685
63665,695
63666,716
63667,686
63668,697
63669,738
63670,738
63671,738
63672,715
63673,722
63674,717
63675,693
63676,695
63677,692
63678,665
63679,678
63680,717
63681,713
63682,687
63683,680
63684,688
63685,677
63686,634
63687,608
63688,644
63689,692
63690,683
63691,629
63692,593
63693,639
63694,693
63695,678
63696,657
63697,649
63698,608
63699,589
63700,637
63701,697
63702,698
63703,658
63704,648
63705,696
63706,738
63707,739
63708,738
63709,683
63710,684
63711,708
63712,724
63713,728
63714,726
63715,698
63716,662
63717,670
63718,647
63719,643
63720,640
63721,662
63722,693
63723,696
63724,674
63725,664
63726,675
63727,684
63728,681
63729,685
63730,662
63731,613
63732,616
63733,665
63734,684
63735,671
63736,637
63737,573
63738,563
63739,630
63740,663
63741,649
63742,652
63743,675
63744,692
63745,708
63746,735
63747,738
63748,705
63749,676
63750,696
63751,738
63752,738
63753,709
63754,659
63755,655
63756,688
63757,712
63758,697
63759,666
63760,659
63761,650
63762,655
63763,680
63764,663
63765,623
