,vibration
15150,697
15151,715
15152,709
15153,686
15154,677
15155,698
15156,699
15157,655
15158,628
15159,617
15160,617
15161,627
15162,638
15163,640
15164,638
15165,650
15166,665
15167,666
15168,671
15169,701
15170,721
15171,704
15172,684
15173,686
15174,697
15175,708
15176,708
15177,706
15178,727
15179,738
15180,738
15181,710
15182,696
15183,700
15184,690
15185,656
15186,629
15187,644
15188,693
15189,726
15190,716
15191,698
15192,710
15193,714
15194,683
15195,641
15196,627
15197,641
15198,650
15199,639
15200,615
15201,614
15202,634
15203,649
15204,649
15205,628
15206,624
15207,666
15208,677
15209,648
15210,681
15211,683
15212,683
15213,702
15214,727
15215,734
15216,738
15217,738
15218,689
15219,682
15220,719
15221,713
15222,681
15223,668
15224,673
15225,684
15226,681
15227,650
15228,616
15229,610
15230,648
15231,662
15232,642
15233,645
15234,656
15235,677
15236,675
15237,645
15238,638
15239,674
15240,737
15241,738
15242,710
15243,703
15244,719
15245,698
15246,690
15247,692
15248,664
15249,628
15250,653
15251,676
15252,636
15253,608
15254,644
15255,709
15256,738
15257,723
15258,670
15259,687
15260,683
15261,667
15262,660
15263,670
15264,666
15265,659
15266,687
15267,691
15268,661
15269,670
15270,678
15271,662
15272,663
15273,645
15274,605
15275,606
15276,638
15277,674
15278,693
15279,687
15280,672
15281,669
15282,686
15283,711
15284,714
15285,699
15286,716
15287,738
15288,738
15289,738
15290,720
15291,699
15292,718
15293,717
15294,676
15295,628
15296,620
15297,661
15298,670
15299,630
15300,616
15301,627
15302,637
15303,647
15304,656
15305,646
15306,635
15307,656
15308,691
15309,668
15310,671
15311,686
15312,683
15313,665
15314,664
15315,684
15316,695
15317,698
15318,705
15319,697
15320,678
15321,682
15322,693
15323,700
15324,687
15325,662
15326,668
15327,682
15328,662
15329,617
15330,599
15331,616
15332,633
15333,634
15334,643
15335,663
15336,679
15337,695
15338,713
15339,732
15340,732
15341,733
15342,738
15343,738
15344,738
15345,730
15346,716
15347,702
15348,672
15349,635
15350,623
15351,635
15352,645
15353,654
15354,661
15355,654
15356,644
15357,638
15358,654
15359,732
15360,738
15361,738
15362,706
15363,687
15364,704
15365,715
15366,689
15367,659
15368,653
15369,658
15370,689
15371,708
15372,664
15373,625
15374,669
15375,733
15376,719
15377,671
15378,666
15379,666
15380,649
15381,633
15382,612
15383,605
15384,633
15385,656
15386,627
15387,600
15388,625
15389,651
15390,654
15391,675
15392,683
15393,672
15394,667
15395,674
15396,701
15397,702
15398,688
15399,710
15400,738
15401,738
15402,705
15403,664
15404,662
15405,674
15406,668
15407,652
15408,658
15409,738
15410,700
15411,680
15412,657
15413,656
15414,661
15415,644
15416,650
15417,670
15418,671
15419,664
15420,658
15421,665
15422,655
15423,631
15424,633
15425,620
15426,597
15427,613
15428,634
15429,640
15430,653
15431,651
15432,652
15433,671
15434,698
15435,703
15436,684
15437,676
15438,698
15439,732
15440,738
15441,721
15442,696
15443,712
15444,736
15445,710
15446,668
15447,664
15448,682
15449,692
15450,684
15451,653
15452,624
15453,634
15454,657
15455,647
15456,630
15457,647
15458,674
15459,695
15460,670
15461,652
15462,653
15463,679
15464,696
15465,691
15466,682
15467,672
15468,672
15469,665
15470,649
15471,651
15472,645
15473,650
15474,689
15475,710
15476,686
15477,661
15478,659
15479,652
15480,629
15481,604
15482,597
15483,621
15484,653
15485,649
15486,636
15487,642
15488,663
15489,673
15490,681
15491,705
15492,723
15493,730
15494,730
15495,715
15496,681
15497,663
15498,674
15499,678
15500,664
15501,658
15502,660
15503,647
15504,637
15505,637
15506,651
15507,678
15508,691
15509,666
15510,664
15511,694
15512,700
15513,666
15514,652
15515,681
15516,709
15517,708
15518,686
15519,683
15520,698
15521,697
15522,711
15523,738
15524,738
15525,701
15526,711
15527,735
15528,726
15529,681
15530,650
15531,665
15532,705
15533,708
15534,658
15535,647
15536,674
15537,646
15538,602
15539,602
15540,616
15541,632
15542,638
15543,633
15544,641
15545,657
15546,658
15547,662
15548,691
15549,710
15550,692
15551,684
15552,712
15553,728
15554,705
15555,670
15556,661
15557,673
15558,665
15559,658
15560,636
15561,629
15562,654
15563,679
15564,679
15565,665
15566,660
15567,650
15568,623
15569,621
15570,663
15571,682
15572,669
15573,683
15574,724
15575,708
15576,632
15577,619
15578,695
15579,738
15580,738
15581,677
15582,661
15583,684
15584,690
15585,664
15586,653
15587,680
15588,720
15589,738
15590,733
15591,715
15592,720
15593,707
15594,684
15595,682
15596,668
15597,661
15598,688
15599,706
15600,706
15601,701
15602,668
15603,636
15604,652
15605,659
15606,633
15607,625
15608,653
15609,646
15610,617
15611,615
15612,641
15613,655
15614,632
15615,602
15616,613
15617,661
15618,699
15619,699
15620,691
15621,715
15622,730
15623,709
15624,684
15625,718
15626,738
15627,738
15628,698
15629,669
15630,642
15631,636
15632,624
15633,596
15634,598
15635,632
15636,632
15637,597
15638,600
15639,640
15640,658
15641,656
15642,671
15643,703
15644,723
15645,709
15646,703
15647,728
15648,712
15649,668
15650,662
15651,689
15652,704
15653,689
15654,675
15655,679
15656,687
15657,693
15658,687
15659,685
15660,675
15661,658
15662,643
15663,662
15664,694
15665,697
15666,688
15667,697
15668,702
15669,684
15670,664
15671,661
15672,655
15673,654
15674,667
15675,669
15676,655
15677,630
15678,607
15679,607
15680,621
15681,613
15682,611
15683,634
15684,667
15685,680
15686,671
15687,668
15688,666
15689,683
15690,720
15691,721
15692,709
15693,716
15694,711
15695,702
15696,706
15697,719
15698,738
15699,733
15700,704
15701,688
15702,681
15703,672
15704,664
15705,646
15706,642
15707,636
15708,627
15709,702
15710,716
15711,694
15712,676
15713,695
15714,725
15715,711
15716,661
15717,632
15718,655
15719,681
15720,670
15721,653
15722,680
15723,721
15724,718
15725,684
15726,678
15727,697
15728,701
15729,687
15730,682
15731,679
15732,661
15733,648
15734,655
15735,659
15736,639
15737,641
15738,669
15739,682
15740,656
15741,617
15742,618
15743,655
15744,672
15745,663
15746,663
15747,696
15748,738
15749,738
15750,728
15751,733
15752,732
15753,725
15754,706
15755,683
15756,690
15757,685
15758,651
15759,671
15760,674
15761,667
15762,690
15763,717
15764,719
15765,704
15766,685
15767,682
15768,691
15769,679
15770,683
15771,688
15772,681
15773,718
15774,738
15775,720
15776,690
15777,688
15778,709
15779,714
15780,669
15781,660
15782,715
15783,733
15784,710
15785,704
15786,723
15787,730
15788,699
15789,673
15790,665
15791,680
15792,707
15793,705
15794,678
15795,667
15796,647
15797,613
15798,609
15799,608
15800,597
15801,618
15802,663
15803,697
15804,693
15805,668
15806,672
15807,689
15808,689
15809,691
15810,687
15811,714
15812,710
15813,688
15814,698
15815,731
15816,738
15817,738
15818,707
15819,673
15820,653
15821,622
15822,591
15823,586
15824,607
15825,616
15826,615
15827,636
15828,673
15829,681
15830,668
15831,669
15832,681
15833,699
15834,690
15835,675
15836,689
15837,670
15838,643
15839,667
15840,703
15841,696
15842,685
15843,695
15844,714
15845,737
15846,738
15847,725
15848,730
15849,738
15850,723
15851,687
15852,647
15853,635
15854,661
15855,687
15856,696
15857,676
15858,667
15859,738
15860,738
15861,714
15862,678
15863,657
15864,665
15865,685
15866,704
15867,712
15868,698
15869,690
15870,706
15871,690
15872,631
15873,592
15874,621
15875,678
15876,689
15877,672
15878,686
15879,733
15880,738
15881,709
15882,666
15883,640
15884,640
15885,630
15886,614
15887,611
15888,611
15889,611
15890,631
15891,672
15892,689
15893,666
15894,659
15895,698
15896,738
15897,738
15898,701
15899,703
15900,726
15901,730
15902,704
15903,666
15904,671
15905,713
15906,728
15907,703
15908,664
15909,675
15910,687
15911,679
15912,660
15913,674
15914,688
15915,664
15916,665
15917,704
15918,730
15919,726
15920,701
15921,698
15922,702
15923,690
15924,667
15925,636
15926,641
15927,657
15928,656
15929,655
15930,659
15931,677
15932,695
15933,679
15934,668
15935,682
15936,686
15937,682
15938,686
15939,689
15940,691
15941,668
15942,633
15943,618
15944,625
15945,622
15946,623
15947,644
15948,652
15949,640
15950,639
15951,668
15952,691
15953,693
15954,697
15955,701
15956,729
15957,738
15958,708
15959,670
15960,677
15961,671
15962,655
15963,645
15964,639
15965,635
15966,656
15967,665
15968,638
15969,637
15970,663
15971,684
15972,696
15973,699
15974,689
15975,689
15976,698
15977,701
15978,706
15979,719
15980,713
15981,692
15982,709
15983,727
15984,698
15985,657
15986,652
15987,687
15988,701
15989,659
15990,640
15991,694
15992,738
15993,727
15994,679
15995,687
15996,718
15997,696
15998,655
15999,639
16000,639
16001,642
16002,641
16003,626
16004,612
16005,625
16006,644
16007,647
16008,664
16009,711
16010,711
16011,704
16012,700
16013,711
16014,713
16015,698
16016,697
16017,714
16018,707
16019,672
16020,657
16021,656
16022,651
16023,659
16024,672
16025,668
16026,660
16027,682
16028,712
16029,711
16030,685
16031,673
16032,675
16033,680
16034,671
16035,658
16036,665
16037,677
16038,670
16039,653
16040,655
16041,659
16042,653
16043,648
16044,647
16045,639
16046,639
16047,663
16048,674
16049,659
16050,655
16051,677
16052,713
16053,727
16054,710
16055,716
16056,738
16057,738
16058,726
16059,688
16060,699
16061,710
16062,712
16063,715
16064,709
16065,686
16066,677
16067,684
16068,681
16069,673
16070,668
16071,659
16072,656
16073,647
16074,627
16075,620
16076,634
16077,649
16078,661
16079,701
16080,738
16081,738
16082,731
16083,738
16084,723
16085,672
16086,641
16087,653
16088,698
16089,716
16090,671
16091,651
16092,667
16093,662
16094,648
16095,661
16096,693
16097,679
16098,657
16099,693
16100,724
16101,698
16102,660
16103,657
16104,693
16105,690
16106,656
16107,664
16108,692
16109,733
16110,717
16111,695
16112,673
16113,640
16114,615
16115,609
16116,634
16117,668
16118,671
16119,657
16120,651
16121,652
16122,643
16123,627
16124,633
16125,683
16126,720
16127,697
16128,682
16129,722
16130,727
16131,710
16132,711
16133,712
16134,691
16135,657
16136,658
16137,688
16138,692
16139,670
16140,647
16141,658
16142,679
16143,646
16144,609
16145,618
16146,653
16147,682
16148,685
16149,665
16150,675
16151,700
16152,667
16153,624
16154,637
16155,691
16156,737
16157,738
16158,690
16159,685
16160,632
16161,612
16162,640
16163,655
16164,626
16165,625
16166,652
16167,650
16168,622
16169,612
16170,656
16171,713
16172,716
16173,702
16174,709
16175,725
16176,720
16177,709
16178,738
16179,738
16180,738
16181,738
16182,738
16183,704
16184,695
16185,691
16186,679
16187,672
16188,663
16189,655
16190,671
16191,689
16192,668
16193,634
16194,634
16195,644
16196,649
16197,665
16198,683
16199,694
16200,690
16201,663
16202,648
16203,659
16204,649
16205,640
16206,669
16207,690
16208,676
16209,687
16210,707
16211,698
16212,687
16213,699
16214,699
16215,681
16216,654
16217,638
16218,631
16219,626
16220,624
16221,631
16222,655
16223,652
16224,621
16225,606
16226,636
16227,666
16228,679
16229,706
16230,737
16231,738
16232,738
16233,738
16234,697
16235,691
16236,706
16237,703
16238,677
16239,652
16240,666
16241,696
16242,705
16243,672
16244,640
16245,665
16246,685
16247,671
16248,672
16249,665
16250,638
16251,647
16252,657
16253,637
16254,642
16255,663
16256,659
16257,666
16258,687
16259,677
16260,669
16261,661
16262,658
16263,649
16264,638
16265,655
16266,687
16267,713
16268,720
16269,703
16270,687
16271,677
16272,662
16273,652
16274,656
16275,673
16276,711
16277,724
16278,690
16279,630
16280,679
16281,693
16282,683
16283,663
16284,658
16285,665
16286,664
16287,647
16288,630
16289,636
16290,637
16291,627
16292,636
16293,627
16294,605
16295,629
16296,680
16297,701
16298,707
16299,713
16300,718
16301,720
16302,716
16303,706
16304,706
16305,729
16306,733
16307,696
16308,666
16309,713
16310,735
16311,738
16312,738
16313,705
16314,688
16315,692
16316,678
16317,653
16318,642
16319,640
16320,641
16321,644
16322,656
16323,667
16324,674
16325,682
16326,683
16327,676
16328,684
16329,674
16330,653
16331,669
16332,697
16333,698
16334,686
16335,695
16336,708
16337,699
16338,688
16339,694
16340,697
16341,688
16342,671
16343,657
16344,668
16345,681
16346,674
16347,668
16348,675
16349,685
16350,691
16351,684
16352,677
16353,678
16354,680
16355,685
16356,680
16357,682
16358,695
16359,722
16360,702
16361,679
16362,673
16363,673
16364,658
16365,656
16366,682
16367,694
16368,692
16369,705
16370,704
16371,684
16372,673
16373,676
16374,676
16375,662
16376,634
16377,630
16378,649
16379,646
16380,635
16381,639
16382,632
16383,612
16384,621
16385,644
16386,660
16387,679
16388,685
16389,677
16390,693
16391,705
16392,686
16393,675
16394,697
16395,729
16396,736
16397,715
16398,697
16399,681
16400,660
16401,641
16402,632
16403,631
16404,626
16405,618
16406,618
16407,623
16408,627
16409,707
16410,700
16411,695
16412,708
16413,725
16414,707
16415,685
16416,692
16417,711
16418,718
16419,704
16420,685
16421,671
16422,655
16423,656
16424,655
16425,626
16426,596
16427,590
16428,605
16429,609
16430,607
16431,639
16432,686
16433,711
16434,719
16435,719
16436,724
16437,724
16438,720
16439,707
16440,686
16441,685
16442,691
16443,675
16444,649
16445,644
16446,652
16447,653
16448,657
16449,670
16450,678
16451,680
16452,678
16453,663
16454,652
16455,658
16456,668
16457,668
16458,683
16459,665
16460,654
16461,691
16462,713
16463,690
16464,648
16465,628
16466,622
16467,628
16468,629
16469,618
16470,618
16471,641
16472,688
16473,709
16474,676
16475,664
16476,708
16477,731
16478,716
16479,706
16480,701
16481,701
16482,724
16483,727
16484,690
16485,665
16486,658
16487,675
16488,706
16489,707
16490,692
16491,677
16492,687
16493,704
16494,669
16495,626
16496,610
16497,614
16498,620
16499,601
16500,599
16501,646
16502,685
16503,687
16504,664
16505,652
16506,668
16507,676
16508,680
16509,674
16510,666
16511,677
16512,687
16513,681
16514,662
16515,684
16516,707
16517,683
16518,673
16519,669
16520,658
16521,648
16522,637
16523,653
16524,669
16525,652
16526,653
16527,670
16528,669
16529,634
16530,599
16531,629
16532,683
16533,676
16534,668
16535,700
16536,730
16537,729
16538,723
16539,738
16540,738
16541,738
16542,708
16543,702
16544,696
16545,680
16546,677
16547,696
16548,722
16549,711
16550,667
16551,642
16552,652
16553,654
16554,638
16555,644
16556,695
16557,715
16558,678
16559,675
16560,689
16561,687
16562,675
16563,660
16564,669
16565,661
16566,623
16567,632
16568,673
16569,694
16570,709
16571,732
16572,738
16573,735
16574,721
16575,730
16576,709
16577,677
16578,653
16579,645
16580,654
16581,665
16582,665
16583,665
16584,690
16585,718
16586,712
16587,688
16588,678
16589,671
16590,659
16591,660
16592,676
16593,669
16594,644
16595,640
16596,651
16597,658
16598,641
16599,630
16600,638
16601,633
16602,636
16603,634
16604,614
16605,628
16606,677
16607,701
16608,694
16609,657
16610,690
16611,738
16612,738
16613,738
16614,710
16615,738
16616,738
16617,721
16618,681
16619,647
16620,641
16621,658
16622,667
16623,650
16624,646
16625,681
16626,704
16627,674
16628,623
16629,593
16630,596
16631,623
16632,667
16633,684
16634,662
16635,658
16636,697
16637,730
16638,725
16639,702
16640,699
16641,710
16642,704
16643,698
16644,679
16645,655
16646,672
16647,710
16648,717
16649,712
16650,701
16651,710
16652,733
16653,712
16654,681
16655,682
16656,685
16657,671
16658,648
16659,680
16660,722
16661,730
16662,708
16663,700
16664,716
16665,725
16666,697
16667,635
16668,587
16669,573
16670,594
16671,619
16672,615
16673,613
16674,633
16675,654
16676,670
16677,678
16678,662
16679,642
16680,655
16681,687
16682,698
16683,687
16684,692
16685,725
16686,738
16687,738
16688,710
16689,693
16690,707
16691,706
16692,694
16693,687
16694,671
16695,660
16696,661
16697,658
16698,655
16699,654
16700,663
16701,676
16702,684
16703,691
16704,687
16705,669
16706,663
16707,673
16708,680
16709,694
16710,716
16711,715
16712,691
16713,686
16714,713
16715,738
16716,732
16717,693
16718,675
16719,673
16720,661
16721,643
16722,631
16723,630
16724,653
16725,664
16726,644
16727,640
16728,662
16729,680
16730,677
16731,677
16732,682
16733,670
16734,647
16735,643
16736,652
16737,664
16738,675
16739,682
16740,697
16741,703
16742,699
16743,704
16744,699
16745,689
16746,687
16747,683
16748,681
16749,674
16750,658
16751,663
16752,671
16753,650
16754,654
16755,675
16756,678
16757,694
16758,724
16759,653
16760,661
16761,642
16762,651
16763,662
16764,655
16765,655
16766,663
16767,687
16768,694
16769,692
16770,712
16771,730
16772,715
16773,695
16774,696
16775,692
16776,687
16777,671
16778,655
16779,669
16780,690
16781,692
16782,673
16783,659
16784,667
16785,647
16786,626
16787,648
16788,660
16789,673
16790,692
16791,693
16792,687
16793,684
16794,698
16795,718
16796,738
16797,738
16798,738
16799,676
16800,653
16801,662
16802,672
16803,671
16804,672
16805,698
16806,734
16807,738
16808,717
16809,665
16810,661
16811,705
16812,717
16813,684
16814,664
16815,666
16816,663
16817,659
16818,676
16819,678
16820,680
16821,706
16822,729
16823,720
16824,693
16825,682
16826,701
16827,731
16828,730
16829,692
16830,655
16831,657
16832,678
16833,686
16834,681
16835,696
16836,709
16837,710
16838,693
16839,647
16840,631
16841,668
16842,691
16843,664
16844,623
16845,609
16846,614
16847,634
16848,661
16849,645
16850,615
